	N13	N14	N15	N16	N17	N5	Rhizobium_1	Rhizobium_2	Rhizobium_synnifI4_1	Rhizobium_synnifI4_2
BN877_ItRNA34_locusTag_BN877_ItRNA34	0	0	0	0	0	0	0	0	0	0
BN877_ItRNA35_locusTag_BN877_ItRNA35	0	0	57.2927928746821	17.6321425227676	49.8421732932938	61.1684806363183	58.0559593379906	98.533004701939	15.3765700541326	62.5044802202862
BN877_ItRNA36_locusTag_BN877_ItRNA36	0	0	29.9028173337157	34.1310451161872	7.96350513144732	146.597392502455	17.5489208525221	30.2665780751416	65.923672052257	43.1774369942767
BN877_ItRNA37_locusTag_BN877_ItRNA37	0	0	6.32452908356881	11.9778790364455	5.24005532458871	0	31.1778230211041	2.29796197173902	28.2902262900708	29.4258104933166
BN877_ItRNA38_locusTag_BN877_ItRNA38	0	0	19.4795495773919	29.9746422887049	53.7979013324441	0	7.11316258555561	25.165236881622	46.4714117191563	9.37567203304294
BN877_ItRNA39_locusTag_BN877_ItRNA39	50.0292789290111	133.82882939893	17.0873241906947	44.7495924856677	7.96350513144732	29.3194785004909	0	27.1623136571783	0	4.11213685659778
BN877_ItRNA3_locusTag_BN877_ItRNA3	0	0	0	37.4308719888922	0	0	0	0	0	0
BN877_ItRNA40_locusTag_BN877_ItRNA40	29.1358252766655	70.1447657539218	31.7195730666344	25.177639411379	4.63775011486587	136.599562668954	42.9242569818011	6.77942803923006	0	9.87858164401076
BN877_ItRNA41_locusTag_BN877_ItRNA41	14.0823155503883	22.6022022984859	128.060001851373	80.7009600080515	31.3821091105924	115.540463424157	97.8059855513896	53.0829215471714	176.688179973875	90.2842492070801
BN877_ItRNA4_locusTag_BN877_ItRNA4	49.3795480338292	0	75.8943490028257	160.204132112459	89.0809405180081	289.387060524326	72.7482537159096	49.7891760543455	0	25.3670780114798
BN877_ItRNA5_locusTag_BN877_ItRNA5	0	0	0	8.56863474988964	0	0	0	7.17336777664478	0	5.27909461319985
BN877_ItRNA6_locusTag_BN877_ItRNA6	0	0	0	6.06774135398884	13.2725085524122	0	0	17.0734542987978	0	8.22427371319556
BN877_ItRNA7_locusTag_BN877_ItRNA7	0	189.858499307282	112.548508669376	90.6925074376198	96.8362223983994	69.3242780544941	85.3579510266673	69.2044014244605	2.90446323244727	47.9201015022194
BN877_ItRNA8_locusTag_BN877_ItRNA8	0	26.4181585306978	23.1899399730856	43.4198115071149	47.1604979212984	183.278471665406	39.8383294158553	0	42.4353394351062	6.08809872275515
BN877_ItRNA9_locusTag_BN877_ItRNA9	0	0	138.521241439232	59.9492845774097	21.5191605329776	19.8069365869983	19.5611971102779	57.4081966362002	66.8026543462871	30.2104987731384
BN877_p0004_locusTag_BN877_p0004	0	0	0	4.00302380992319	0	30.9483384171848	29.638177439815	16.3836177614726	48.4077205407878	0
BN877_p0005_locusTag_BN877_p0005	0	3.64551649975579	0	4.54536897126762	2.53081525085422	0	4.06329851997464	9.93587141663503	3.12307874456695	13.1617857094689
BN877_p0006_locusTag_BN877_p0006	0	0	0.351362726864934	4.11739591877814	3.93004149344153	0	4.90762029035898	4.34059483550704	0	2.02936624091838
BN877_p0007_locusTag_BN877_p0007	0	5.06019454443714	0.807609849808953	1.09933788212816	0	0	0	0	0	0
BN877_p0008_locusTag_BN877_p0008	0	0	0	1.98497048425943	3.33458066110191	10.2308556751024	0	0	5.10081352805822	0
BN877_p0010_locusTag_BN877_p0010	17.044877611421	15.6326471228721	0.935617174706625	5.37120428213325	0	0	0	1.35979305916545	0	2.55181595519901
BN877_p0011_locusTag_BN877_p0011	2.67385738298512	0	1.02740240387088	13.4988043413106	6.38424462014764	0	2.53237592049053	2.23978571928993	0	1.648324900324
BN877_p0012_locusTag_BN877_p0012	23.8683314413361	15.3235269820243	3.66846508048812	19.9744103329049	3.799286817263	13.9879495670892	6.78161687182209	1.11075374654052	10.6661079157668	2.50135631766682
BN877_p0013_locusTag_BN877_p0013	0	28.490170964478	32.7387387855327	64.9095356607377	6.7812480671148	14.5639239610282	0	3.30425904433062	41.4923318921038	11.8180739912306
BN877_p0014_locusTag_BN877_p0014	0	0	0	6.68330931743698	0	0	0	0	0	0
BN877_p0015_locusTag_BN877_p0015	53.4156796738867	42.8662457385078	20.5244296313517	24.4046417101524	19.3239588119411	34.1498906672384	8.43155047856807	10.6211039281271	113.92506644513	76.3344945219013
BN877_p0016_locusTag_BN877_p0016	7.00225635102182	0	3.58739402898562	9.87265098756747	8.91677922637195	0	21.6145824422961	28.3499949331118	25.2736441497483	13.3814840250613
BN877_p0017_locusTag_BN877_p0017	0	0	0	1.18741380429182	0	0	0	4.63895693920349	7.75067435624973	1.60943184087816
BN877_p0018_locusTag_BN877_p0018	136.490135334533	203.419820686373	54.942319320849	90.7516290200433	132.425603279862	45.7083152007653	59.1623618894769	128.548385513093	165.330984000844	105.376142935483
BN877_p0019_locusTag_BN877_p0019	81.4398971588722	138.881002075034	54.7617859605396	102.55457625808	93.9842854602939	119.318895102399	41.2434878831161	25.5821308661067	49.8657844124983	37.6533013375218
BN877_p0020_locusTag_BN877_p0020	0	0	11.8922769092747	8.86823736352215	20.6915005124785	5.4414660953292	26.3812348640112	24.1973431554058	3.19171783785414	12.878670375059
BN877_p0021_locusTag_BN877_p0021	0	0	0.932928619606893	1.15949655183982	0	0	0	3.38971401961503	0	2.69415863018475
BN877_p0022_locusTag_BN877_p0022	0	0	0	9.95570688478307	0.348432003448472	0	4.37662205717476	7.74189606137982	0	3.6433958677628
BN877_p0023_locusTag_BN877_p0023	0	0	0	0	0	0	0	0	0	0
BN877_p0024_locusTag_BN877_p0024	0	0	0	0	0	0	0	0	0	0
BN877_p0025_locusTag_BN877_p0025	0	0	0	0	0	0	0	2.63489110390694	5.98858398442735	0
BN877_p0026_locusTag_BN877_p0026	0	0	0	6.40483809587711	2.16927021501791	0	0	2.74821975353735	0	0
BN877_p0027_locusTag_BN877_p0027	0	0	0	7.75322506343018	0	0	0	3.10426441796324	0	13.7071228553259
BN877_p0028_locusTag_BN877_p0028	0	0	3.95925804418535	7.73267038404675	0	3.01935008948145	7.04810317166333	3.59640389885985	0	0
BN877_p0029_locusTag_BN877_p0029	0	0	0	2.3290320348644	0	0	6.73594941813978	5.56050057359072	0	0
BN877_p0030_locusTag_BN877_p0030	0	0	1.22976954402727	1.60120952396928	0	0	0	0	0	0
BN877_p0031_locusTag_BN877_p0031	0	0	0	0.505645112832403	0	0	0	0	0	0
BN877_p0032_locusTag_BN877_p0032	14.3772331535378	0	10.057068208223	13.1785412129827	10.3863749300203	25.2771769271248	6.86643639639694	7.10242696675359	8.17355490806495	10.2265183606489
BN877_p0033_locusTag_BN877_p0033	4.4470470159121	0	10.6795776191842	10.5679828581972	5.48597020166371	19.5463190003273	9.35942445467843	6.88111945981851	9.55415536989232	5.48284914213037
BN877_p0034_locusTag_BN877_p0034	11.2658524403107	99.449690113338	24.5298031715306	22.5450300974874	40.3484259993331	36.3127170761636	61.054645526019	45.6119918479399	91.9746690274968	41.6696534801908
BN877_p0035_locusTag_BN877_p0035	5.05447018757707	5.40830364071448	9.44090278066797	6.74327919167121	10.2580744066101	4.69007720778873	12.1891806519678	11.290485141306	10.2076100641841	8.38690059452993
BN877_p0036_locusTag_BN877_p0036	38.4063151374227	23.7086038096006	13.8112579559986	6.31525994069001	12.4619264450155	19.9108191215455	19.2751783349846	16.7731583236335	16.5026320025413	9.65249840231693
BN877_p0037_locusTag_BN877_p0037	11.0018090237409	0	10.7092431125708	17.1129267874216	49.0345454853006	1.28951410071604	9.95657523368787	14.2332679302794	27.9857134376429	9.08810801814058
BN877_p0038_locusTag_BN877_p0038	1.11764409130066	3.58765115848983	5.91677480794778	6.62511030552367	6.99752243962567	4.36660859501726	9.48735309581381	6.44942413467495	5.18654148651298	8.52041525636618
BN877_p0039_locusTag_BN877_p0039	0	0	0.988307944058444	0.3509500326508	0	3.39159873065039	0	0	3.64715702704565	0
BN877_p0040_locusTag_BN877_p0040	161.183129793601	171.558884916218	116.694758177816	142.989939658558	243.602946796509	177.984018527746	19.1041264220495	16.1072675823635	170.301860215784	99.4674710332868
BN877_p0041_locusTag_BN877_p0041	87.6232967579718	68.6437254991053	33.1339389245075	45.2608558775315	91.6556837515714	78.2496260227093	15.1484018025721	28.5439029444323	39.9811914096136	49.9650011637473
BN877_p0042_locusTag_BN877_p0042	78.6667282469968	18.7052708677125	17.1658866007668	26.767806111045	54.7254513554173	18.7824398669811	7.05184221843875	20.6094612392594	30.0461713701441	20.6552161647498
BN877_p0043_locusTag_BN877_p0043	10.4868307290126	2.40448960622191	18.9960146588042	22.4169333355699	51.2701630606183	32.4847807499529	17.6567865598898	32.976388090113	34.2458874038552	21.4258856547081
BN877_p0044_locusTag_BN877_p0044	5.76356707382878	11.100672343049	11.8849760571476	12.8708410848936	13.5779150702622	16.8885884950531	19.6509607581857	26.8217480406101	12.5807240968896	21.2114453680712
BN877_p0045_locusTag_BN877_p0045	0	0	6.76373249214998	6.34325311418598	6.68163037382118	17.4580370558479	5.27217579458248	8.12879496626912	0	8.09686776357875
BN877_p0046_locusTag_BN877_p0046	0	0	1.75681363432467	6.73755695800059	6.55006915573589	0	1.01039241272097	7.46837640815182	0	0.676455413639461
BN877_p0047_locusTag_BN877_p0047	0	0	1.81576711198657	6.83469300164067	4.96457143168528	6.64662301577124	0	0.791691596527537	6.8225646399768	2.97140985387267
BN877_p0048_locusTag_BN877_p0048	0	0	0	6.71191937444656	2.76359082187213	0	22.5331349028731	4.98241526444785	0	5.52979134368971
BN877_p0049_locusTag_BN877_p0049	0	0	14.4436677920015	13.855884805025	3.48293185917218	2.95920367335632	7.43906445700537	7.28450893298943	4.62862666525461	5.29171396287284
BN877_p0050_locusTag_BN877_p0050	0	83.2712716260007	12.340845248835	32.9231151244209	11.4045258672579	4.34362644451717	0	0.344918268662582	17.4097942295816	8.22427371319556
BN877_p0051_locusTag_BN877_p0051	50.0704552902696	60.2725394626291	5.61139288237628	9.25143280515582	6.97380202457609	0	0	3.34953963123441	15.0601797238006	0
BN877_p0053_locusTag_BN877_p0053	49.1243565711221	0	8.59885371095036	4.39401683321801	2.34583872089146	0	2.75703976184326	7.84889595084504	7.88032659966313	7.77268245633404
BN877_p0054_locusTag_BN877_p0054	39.7193515523773	46.3634918943301	7.55379811089114	16.1489507545619	16.8597411583158	12.6967542224348	35.8444624592635	16.9717476298332	15.3084244445226	22.630420782511
BN877_p0055_locusTag_BN877_p0055	0	0	0	0.252822556416202	0	29.3194785004909	0	0	0	0
BN877_p0060_locusTag_BN877_p0060	0	0	4.61913438488291	0.234323344971114	3.28035983734415	0	0	2.3976025992399	0	6.03447725703983
BN877_p0061_locusTag_BN877_p0061	21.5860311356317	0	8.68917458845545	7.0125964553399	16.6891299753932	0	6.81461744054141	11.049972855183	0	7.03365501262345
BN877_p0062_locusTag_BN877_p0062	0	0	0	0	0	0	0	0	0	0
BN877_p0063_locusTag_BN877_p0063	0	0	0.550269762073219	1.82375050865653	0	0	0	0.533161798339449	0	0
BN877_p0064_locusTag_BN877_p0064	24.2634490901961	18.3261099717453	32.1734302329296	39.9869621661517	26.3537016662311	40.149195784456	19.0745702779891	35.5347385231941	44.6463098230914	44.6083494815387
BN877_p0065_locusTag_BN877_p0065	9.07143026252009	0	1.4938304890638	2.06290797566594	3.71304533736194	0	2.59106765961573	4.52308465807527	4.45469820927495	3.75474254902026
BN877_p0066_locusTag_BN877_p0066	0	0	0	4.45826965497328	8.35098141598397	0.809106886723787	3.92269995526964	6.68194606742414	2.84751297298752	3.74482179969035
BN877_p0067_locusTag_BN877_p0067	0	15.480960478415	1.48246191608767	5.3519879979247	1.22826258749872	16.957993653252	2.84201701477678	1.52614521613718	5.30495567570277	0
BN877_p0068_locusTag_BN877_p0068	0	44.4633487839067	20.1803166159229	25.3568590189233	21.7727162154871	6.08819772141341	10.7499127189493	11.2805237046205	12.796303175741	20.9202153742761
BN877_p0069_locusTag_BN877_p0069	15.503466660978	41.4719308229099	11.5831504452721	21.0948337286228	13.9841639549167	31.0429816539346	9.65280090929756	20.7425619365434	17.7643011158854	10.3536983035642
BN877_p0070_locusTag_BN877_p0070	9.47848162045368	0	2.25457749738333	5.41947838881909	11.4234325745975	0	6.9820706468795	9.01098976880996	11.8692007095201	10.267162215672
BN877_p0071_locusTag_BN877_p0071	0	0	0	0.0768580571505253	0	0	0	0.157282730510137	0	0
BN877_p0072_locusTag_BN877_p0072	0	0	7.98342195794751	5.9848487125409	3.30724803273222	0	4.37284585177599	2.90070609547385	0	3.98480292843355
BN877_p0073_locusTag_BN877_p0073	0	0	0	5.27611662816106	1.37802001363842	0	0	1.69207855569308	0	1.06735792725899
BN877_p0074_locusTag_BN877_p0074	0	0	0.698191741125159	5.20651354890655	16.4864536341361	6.38933438290268	11.1860218079302	7.22993196699825	0	6.55288905535259
BN877_p0075_locusTag_BN877_p0075	5.58329691425088	0	5.72086624886694	9.05706180077776	7.1098548016446	7.63483238485617	3.13355179980423	4.3304716550148	14.7142410454377	8.83415010455587
BN877_p0076_locusTag_BN877_p0076	0	0	0	2.4613634004817	4.16822582637738	0	1.10224626842287	1.29985727694328	5.70090923724154	2.69044766788422
BN877_p0077_locusTag_BN877_p0077	32.2495775963091	0	14.4568328076488	17.5277439494041	8.47008942734091	0.944987432585797	22.0589488578776	28.1398014987126	13.8571719105308	20.1787682645008
BN877_p0078_locusTag_BN877_p0078	0	0	3.10004405890207	28.1212422647104	7.70542857626153	0	0	2.5599402752301	5.29459443414866	2.98415487162825
BN877_p0079_locusTag_BN877_p0079	0	34.5311424004646	1.00203444328148	3.46928730193343	0	0	1.02910338332691	1.18326128277302	3.36164725977693	8.80174972237827
BN877_p0080_locusTag_BN877_p0080	0	0	2.79595020952096	7.18354181574058	8.3803721680479	6.02034546717274	5.540267211394	10.3978704820532	2.86915060956037	10.5282369165376
BN877_p0081_locusTag_BN877_p0081	7.82350863910462	2.51135581094288	9.41912376684589	12.0980275144345	10.7097673948847	0.916987804953625	11.855270975926	9.17482594642468	11.5640665736326	5.78745187224872
BN877_p0082_locusTag_BN877_p0082	49.7022901778411	49.8577991878366	21.2195529165489	99.1808016905675	17.8007761761764	23.0595462716279	27.4588996868875	27.6594017502509	70.475946081441	33.8310605767481
BN877_p0083_locusTag_BN877_p0083	0.893170119474946	0	3.88950367413276	30.4263661763972	2.55909678642705	1.57031738269014	0.375959967524081	2.82643384637668	1.99566712588871	2.75301621830013
BN877_p0084_locusTag_BN877_p0084	0	26.9073836886737	7.08581499177617	13.0384204094641	5.33709338615517	0	0	2.73060296024544	0	2.17029445209327
BN877_p0085_locusTag_BN877_p0085	7.34729506976782	0	3.29364364835129	5.0960233545457	17.8351738112994	17.223423119129	14.3036421557368	10.5140086156233	14.2066136369703	7.13366350340223
BN877_p0086_locusTag_BN877_p0086	5.55880876989013	0	5.51778176991182	2.59143120326607	4.2029610415972	11.4020194168576	2.92482014208701	1.94016526122702	15.2866485918277	10.5373506950318
BN877_p0087_locusTag_BN877_p0087	0	0	0.980251085818837	5.0820997934677	0.24364991545491	0	0	0	1.05234175088669	0.754885026815051
BN877_p0088_locusTag_BN877_p0088	15.0116054090434	79.1650740403821	122.227856203319	308.505120262832	66.5646621816409	64.096051138129	36.1074242921605	28.9416191928552	61.1853929677977	59.4903047781912
BN877_p0089_locusTag_BN877_p0089	40.4277001446555	32.4433525815587	26.6665816915387	66.3774129936355	4.18285118015415	0	2.97799869012496	1.69323513707086	9.3804434540761	4.48596747992485
BN877_p0090_locusTag_BN877_p0090	0	0	3.50883050787303	18.9522000994043	0	0	0	0	6.69116956280514	0.444428898039578
BN877_p0091_locusTag_BN877_p0091	0	0	0.208918378135907	2.81911792637062	0	0	1.88814643921602	0	4.76601109571463	0.804433464868549
BN877_p0092_locusTag_BN877_p0092	0	0	4.16229691824614	0.788287765646413	3.10372507687178	0	4.55971960612539	0.50411131573762	3.72367081082983	1.46912239834006
BN877_p0093_locusTag_BN877_p0093	25.6042100916151	0	13.6641060447474	1.1645160174322	21.0572593599213	0	9.87939247993835	6.75203641078873	16.8693571581533	15.5208936573943
BN877_p0094_locusTag_BN877_p0094	10.2683550888248	0	9.0183099895333	4.06974087342191	3.96946320595291	0	4.78533073247014	2.52580773822703	13.11042431313	3.88844422666711
BN877_p0095_locusTag_BN877_p0095	15.3625260549691	0	14.3637082742385	11.1793537673491	6.11339787868683	3.60126119763605	5.17320915313135	1.57282730510137	0.264042112040661	1.23114885282382
BN877_p0096_locusTag_BN877_p0096	0	0	3.03419775348784	0	0	0	0	0	0	4.62455266427351
BN877_p0097_locusTag_BN877_p0097	0	0	0	1.18741380429182	3.77794250930085	0	1.49855953347379	0	0	0
BN877_p0098_locusTag_BN877_p0098	0	0	2.75134881036609	2.49680129161311	0	0	3.76756492879005	3.55441198892966	0	3.9727423868826
BN877_p0099_locusTag_BN877_p0099	0	0	1.9877091405502	1.17639883393661	3.29374906117005	0	0	1.76541840368522	3.85285938998107	0.744100955003408
BN877_p0100_locusTag_BN877_p0100	1.6698397885836	0	1.9248566776079	4.02517492982	2.12639926215194	1.95720717262829	15.8148377643282	10.3352782400436	6.60105280101651	10.4997644638821
BN877_p0101_locusTag_BN877_p0101	0	0	1.89859157674385	18.877417545743	46.0113629816956	0	106.853429190912	78.9862835237313	68.7899186632247	53.4577791357711
BN877_p0102_locusTag_BN877_p0102	16.898778660466	0	1.20244133193777	2.73273092090756	4.18428121474565	4.4015414637774	12.8432102239198	6.72820569404477	0	7.40793839647837
BN877_p0103_locusTag_BN877_p0103	9.38821036692555	0	0	7.25881650866072	10.9588317529053	0	2.9638177439815	10.6311475252223	0	22.7639773641783
BN877_p0104_locusTag_BN877_p0104	0	0	2.28633211002253	8.66006277752397	5.68287690131452	0	26.9248231671559	18.2758102353329	28.635552995959	0
BN877_p0105_locusTag_BN877_p0105	0	0	0.772997999102855	3.01942367377064	0	0	12.0669722433533	0	0	12.2776657575562
BN877_p0106_locusTag_BN877_p0106	0	0	0	6.83182730226891	0	0	0	0	0	0
BN877_p0107_locusTag_BN877_p0107	566.998494528793	347.954956437217	190.096481621478	257.879007544526	368.975737757059	237.813547837315	2840.5853219949	3026.39911881266	2390.44967354706	2612.23493815374
BN877_p0109_locusTag_BN877_p0109	66.7057052386815	151.672673318787	62.6535220325472	145.625792495732	161.039770435935	78.1852760013091	411.814676005851	537.555121710634	224.52265119247	217.257897256916
BN877_p0110_locusTag_BN877_p0110	220.418852093035	0	83.5173925117649	169.380120513793	192.239783293924	126.484513531103	403.014782360963	638.961092697433	370.950467187558	245.148912458188
BN877_p0111_locusTag_BN877_p0111	0	0	1.50305166492222	11.7422031757747	18.6798268515431	20.6322256114566	22.2286330798613	17.4758589455708	0	22.4263760049638
BN877_p0112_locusTag_BN877_p0112	0	0	0.487476215650449	9.34760154533415	3.63499333327325	0	16.4211523653029	11.6899326730508	0.654158385686321	6.33491353583982
BN877_p0113_locusTag_BN877_p0113	66.0108541424453	127.137387928983	0	14.4108857157235	50.4355324991663	0	80.5787949144971	57.7522526091911	110.051927166947	26.4504636348868
BN877_p0114_locusTag_BN877_p0114	105.617366627912	0	19.7275531021041	38.0287261942703	135.195246838043	108.319184460147	141.244439361619	151.75325951564	202.707329764549	183.932454814905
BN877_p0115_locusTag_BN877_p0115	429.88121153817	101.115115545858	44.6169020534805	37.0806416077096	261.320946165271	67.3262098900161	318.610407478012	342.848759050607	557.962673601712	301.785154864759
BN877_p0116_locusTag_BN877_p0116	0	0	18.4085090507999	12.8757054504746	27.7308769754867	35.7341639456155	41.7073321704614	33.8482164886507	11.2285949708013	49.9391465677545
BN877_p0117_locusTag_BN877_p0117	103.370188614553	14.4269376373314	5.18073127058296	15.7395489377405	72.9705576583683	39.5085171283211	457.815251517143	339.0363113789	485.107156908746	301.717105318669
BN877_p0118_locusTag_BN877_p0118	0	0	7.09637507373112	17.4820580813695	44.0966404364296	0	200.057697718752	125.374963459925	79.7537035139208	46.9637487993954
BN877_p0119_locusTag_BN877_p0119	0	169.516517238644	0.966247498878568	20.9300959204555	18.0126901782737	57.4754856319147	50.8083041825401	68.8111945981851	0	30.2291012970134
BN877_p0120_locusTag_BN877_p0120	5.68982446480336	6.8491522116624	7.83408746565519	8.28100279062899	23.321480796472	40.8476385842978	18.2619073114012	23.8969131793601	37.6504493095016	26.1312220898503
BN877_p0121_locusTag_BN877_p0121	0	0	2.24833213035456	2.92741907429286	5.402143831859	0	2.46300643544169	7.67896987601433	5.02850282625912	3.46285208976655
BN877_p0122_locusTag_BN877_p0122	0	0	0.604579440639104	0.751405586667147	0	6.91582981389605	1.36600538479594	2.47127195284783	2.63673338141162	0
BN877_p0123_locusTag_BN877_p0123	0	0	0	0.605181552366341	1.05901380575677	0	1.57525746235237	1.70286420827905	2.00110655778847	2.15320551939962
BN877_p0124_locusTag_BN877_p0124	0	0	0	0	0	0	0	0	0	0
BN877_p0125_locusTag_BN877_p0125	4.05246490658657	0	8.30463078172851	10.4136216522894	6.28932299749796	8.31226355569473	3.62481306817882	6.22341739428601	2.78605585846261	13.3028120372911
BN877_p0131_locusTag_BN877_p0131	0	0	1.10428285586122	2.94099708484153	0	0	2.41944305631143	0.735591001535507	0	1.94883583453273
BN877_p0133_locusTag_BN877_p0133	0	0	0	4.04516090265922	0	0	0	0	0	0
BN877_p0134_locusTag_BN877_p0134	0	0	6.49318319246398	3.26646742889732	0	0	7.11316258555561	16.3180832904268	2.17834742433545	8.85480136454055
BN877_p0135_locusTag_BN877_p0135	0	0	0	6.40483809587711	0	0	8.28125546112479	0	0	0
BN877_p0136_locusTag_BN877_p0136	0	0	3.26194191110779	3.81564822733104	4.53085161931045	0	7.09424459995573	2.9281359403483	0	3.97117708255365
BN877_p0139_locusTag_BN877_p0139	0	0	2.65244411456862	5.36876134507346	3.9557280391503	10.9229429707711	2.83306107880585	4.72233688418918	12.1019301351969	4.34058890418654
BN877_p0140_locusTag_BN877_p0140	0	0	0	1.85946912460948	2.16927021501791	0	0	2.11401519502873	0	0
BN877_p0142_locusTag_BN877_p0142	0	0	1.97661588811689	0.614162557138901	0	0	0	0	0	0
BN877_p0143_locusTag_BN877_p0143	0	0	0.954078134912843	0.387194242571916	1.18572200669745	0	0.335949114557097	0.594267243741073	0	0
BN877_p0144_locusTag_BN877_p0144	0	0	3.03419775348784	18.6757895879781	3.77088093451711	0	5.4013500941719	2.57238110647421	0.678612904777399	8.76231031125508
BN877_p0145_locusTag_BN877_p0145	0	0	0	0	0	0	0	0	0	0
BN877_p0146_locusTag_BN877_p0146	0	0	0	0	0	0	0	0	0	0
BN877_p0147_locusTag_BN877_p0147	13.0660659745871	0	6.69400329119998	39.4194674560684	0	0	0	1.01341965534882	5.24001098637393	0
BN877_p0148_locusTag_BN877_p0148	0	0	3.44051132548669	10.4402563181349	0.777426319833007	2.86227407326565	2.31280575397401	0.568217957045294	2.30846066162716	0
BN877_p0149_locusTag_BN877_p0149	0	0	1.37859515763566	1.04027625124119	0.642490859861992	3.94246349263501	0.991085551331395	2.12882676645887	0	2.73705924531508
BN877_p0150_locusTag_BN877_p0150	75.4409761627946	87.1799231513028	61.4533409286769	62.9961575573055	67.7277150703091	1.76847648098199	29.5323268061014	20.7837893888396	24.8953991352623	30.8801896326414
BN877_p0151_locusTag_BN877_p0151	89.464122320114	199.431196751346	112.675825986875	193.953567750443	63.2916486264048	29.1278479220563	0	14.571782385498	0	21.7540102727467
BN877_p0152_locusTag_BN877_p0152	11.6275999957335	0	3.97136586695045	2.46791926630127	0	6.81431304598565	0.815729654306836	0	0	0
BN877_p0153_locusTag_BN877_p0153	0	0	7.72997999102854	5.48986122503752	2.40169202376983	0	0	3.15969771114115	0	8.37113574378833
BN877_p0154_locusTag_BN877_p0154	87.4936764964955	236.721290345089	98.2942426078127	632.94201798369	64.4619823657984	84.9705859501406	16.0467055369413	28.7343449970443	33.942691621795	24.1942884481877
BN877_p0155_locusTag_BN877_p0155	65.1959053258719	276.249139203717	138.948776135032	610.357348914511	61.850982241776	111.566849602691	17.0145092710049	20.8739426294318	30.9271547899477	26.8473461851538
BN877_p0156_locusTag_BN877_p0156	0	0	0	2.71263731119501	0	0	0	0	0	3.67673413060507
BN877_p0157_locusTag_BN877_p0157	0	0	0	3.20241904793855	4.98128716041149	0	0	0	0	0
BN877_p0159_locusTag_BN877_p0159	0	0	0	1.04806441568898	0	0	0	0	0	0
BN877_p0160_locusTag_BN877_p0160	18.3682376744196	0	12.3511636813173	13.366618634874	48.9736330064369	0	24.1615576955014	39.5343819896405	63.1405050532014	53.2193943904611
BN877_p0161_locusTag_BN877_p0161	0	0	0	2.16938064537773	0	0	0	0	0	0
BN877_p0162_locusTag_BN877_p0162	0	0	0	0	0	0	0	0	0	0
BN877_p0163_locusTag_BN877_p0163	0	0	0	0.629984075004305	5.5120800545537	0	0	0	0	0
BN877_p0164_locusTag_BN877_p0164	0	0	0	2.62016103922245	2.62002766229436	0	0	4.59592394347804	0	0
BN877_p0170_locusTag_BN877_p0170	0	0	0.409923181342423	0.873387013074151	2.03779929289561	0	0	2.08518771509652	0	0.887847730401793
BN877_p0172_locusTag_BN877_p0172	0	5.68211789626741	1.20915888127821	0.966092897143474	0	0	1.24182307708722	0.439337236061836	0	0
BN877_p0173_locusTag_BN877_p0173	0	0	0.662569713516732	1.25482542286572	0	4.04223195653026	0	5.29625521105565	6.8165973822742	1.38190177357776
BN877_p0174_locusTag_BN877_p0174	0	0	0	0.27646783147671	0	0	0	0	0	0
BN877_p0175_locusTag_BN877_p0175	5.74788389811768	0	0	3.31134486589565	0	0	0	1.82783218563368	0	0
BN877_p0176_locusTag_BN877_p0176	0	0	0	0.658783347004502	0	0	0	0	0	0
BN877_p0179_locusTag_BN877_p0179	0	0	0	0.853978412783614	0	0	0	6.00732651253997	0	0
BN877_p0180_locusTag_BN877_p0180	0	0	0	1.44108857157235	0	0	0	0	0	0
BN877_p0181_locusTag_BN877_p0181	0	0	5.10470376766036	0.725076010854012	3.80645528295595	0	0	5.56424754163222	0	2.94832453869275
BN877_p0182_locusTag_BN877_p0182	0	0	0	0	0	0	0	4.11930960859884	0	4.96067303335605
BN877_p0183_locusTag_BN877_p0183	0	0	4.42244047563652	0.92377472536689	2.58643756405981	0	5.77089512650245	4.25343922653617	4.88731793921415	0.626046476565367
BN877_p0184_locusTag_BN877_p0184	0	0	0	0.705119790371791	5.55253568798162	0	1.42752689503696	0.99203557087816	0	1.43358899587812
BN877_p0185_locusTag_BN877_p0185	33.6480106071225	0	5.50675565732564	6.2914781295784	4.16576669609633	15.3372296580739	4.52441204280362	4.61061101606044	11.2451563203157	8.6427655171856
BN877_p0186_locusTag_BN877_p0186	0	0	4.60509446274041	4.22446768025937	0	0	1.89179855998819	5.9957069254751	0	0
BN877_p0187_locusTag_BN877_p0187	0	0	0	1.58470220928918	5.54617539509733	0	0	2.36464586248059	5.73905965174288	1.34245017655254
BN877_p0188_locusTag_BN877_p0188	18.916543276641	0	0	0	5.52030703970975	0	3.31770642983004	0.88031379016868	0	0
BN877_p0189_locusTag_BN877_p0189	29.0246198366782	0	5.3696807571267	0.733378407924859	3.59337127220524	0	0	0	0	3.18088957864052
BN877_p0192_locusTag_BN877_p0192	0	232.214407176225	10.3772334126137	8.15958825913111	8.29077246561639	13.5663949226016	6.09003646023597	0	7.95743351355415	14.270429274038
BN877_p0193_locusTag_BN877_p0193	24.8511450889206	119.658718050808	0	9.72028369844878	9.49374729396073	0	17.2598798031864	9.25192532412573	0	22.6731938053979
BN877_p0194_locusTag_BN877_p0194	68.5085621370243	27.489164957618	29.9797872625026	17.6565806967423	79.0611049986932	56.8780273613127	70.8913163087468	78.1100046790209	146.204399200893	97.1353408828773
