	Koxym5a1_1	Koxym5a1_2	Koxym5a1_synnifI4_1	Koxym5a1_synnifI4_2
KOXM_16203	33.1528457380155	19.2301397867101	23.0664994590904	0
KOXM_16208	81.2369893138103	64.5010938679234	68.3379680859125	46.9190184100645
KOXM_16213	21.9915841207593	19.1962839068039	53.7501242629698	66.9091635777328
KOXM_16218	94.6304528832674	17.8461524535757	17.8193903479009	0
KOXM_16223	8.20064323830836	0	11.118401120434	1.16435064069094
KOXM_16228	0	0	17.5621666942976	0
KOXM_16233	22.0493616816677	22.6285696628097	38.9819541417908	15.2891284129348
KOXM_16238	14.9640248943891	9.04814360247326	11.54795300559	5.22859344310271
KOXM_16243	11.1399214071144	2.81416679805514	1.88166071724617	0
KOXM_16248	0	3.19488081899456	3.19008977295152	0
KOXM_16253	0	5.09124140812308	3.16759680398221	0
KOXM_16258	12.5595436983101	5.7982769458239	10.9466883618172	4.0122893699485
KOXM_16263	4.74059555431517	2.37150213812616	5.07416963885577	4.51674275382123
KOXM_16268	0	3.19701073954055	1.9201302252432	0
KOXM_16273	0	2.93483238023919	4.18633043294302	0
KOXM_16278	0	7.1357913999114	4.71236148210864	3.31626569914068
KOXM_16283	15.9326782915705	6.61036055168159	6.85760794729714	11.3108347952834
KOXM_16288	0	0	0	0
KOXM_16293	0	4.32314855406518	5.80392007630186	5.98306122672422
KOXM_16298	12.7955462868737	4.93051839880183	12.0566316468759	22.0955842512513
KOXM_16303	1.57717421472112	6.27164786225659	20.0740887184516	3.59890198031745
KOXM_16308	13.2027801419245	13.2094885450766	3.70118559772346	0
KOXM_16313	1.18963997910393	8.88432458146006	12.6728594866051	14.568355216325
KOXM_16318	0	0	0	0
KOXM_16323	0	0	0	0
KOXM_16328	0	2.82181399044115	2.23617650455341	0
KOXM_16333	0	0	0	2.00445173587301
KOXM_16338	0	0	0	6.06822158725059
KOXM_16343	0	2.8438939121191	0	0
KOXM_16348	19.8273329850656	0	0	4.61859087474072
KOXM_16353	11.9923384990316	3.25671722194284	6.03911925681329	1.02162378796108
KOXM_16358	0	2.64750613322276	0	0
KOXM_16363	4.98452505211145	4.60610191818545	1.47496036855274	8.55158086943215
KOXM_16368	0	0	9.77209132489842	7.91758435669838
KOXM_16373	30.0815452731433	17.340154674085	41.6364116113089	15.7142895629128
KOXM_16378	17.3811035908042	9.83359420911311	23.0976704043054	12.8532213582766
KOXM_16383	13.0413266501997	17.1330032439111	22.142731811603	17.8551446768369
KOXM_16388	32.9666604032042	30.3701099189499	24.4109325190792	19.9829891676562
KOXM_16393	0	0	2.59217580407832	4.75055061401903
KOXM_16398	4.17710666820201	5.67181089214764	0	0
KOXM_16403	0	34.6769585936435	0	13.7697119246928
KOXM_16408	0.950799216035752	6.45513004349284	13.3512891301277	7.28984748954327
KOXM_16413	180.570353971133	178.714886061273	262.303503984116	134.746466691637
KOXM_16418	20.879811277081	51.8621064453226	53.757070518367	43.3840238723199
KOXM_16423	69.7533750634394	98.8766208105326	61.6124260419532	75.9108603271082
KOXM_16428	97.1800202228542	73.5046790531484	184.433561108886	97.2334920998047
KOXM_16433	13.8236595044794	10.0229293563403	22.160347703337	14.8633352544518
KOXM_16438	21.8236002992616	13.2658430183917	26.5410491885152	12.4303372152944
KOXM_16443	29.4390603966075	193.204335902771	144.923534449669	298.617521676492
KOXM_16448	38.8491805676128	33.1900193881249	23.4915932244598	33.6497335159681
KOXM_16453	10.9838918525221	8.41318615668566	64.6407476395793	34.4894773113755
KOXM_16458	94.5711606195561	101.17963351593	137.772501770123	60.7709325623779
KOXM_16463	1014.06058459763	754.754025574475	300.598700171733	319.56515174626
KOXM_16468	692.737761056081	428.658730737361	316.742793303438	211.13558284529
KOXM_16473	1096.69935573644	624.679072133911	618.79196711939	414.745336809865
KOXM_16478	0	0	0.375025434617812	0
KOXM_16483	9.16674641432826	19.7076004492226	4.19206513216623	17.353609548928
KOXM_16488	0	6.061902689315	1.10051131905314	5.18619062665833
KOXM_16493	14.7781363863843	23.2015816991828	11.4045001732224	0
KOXM_16498	3.64473032813705	5.93871964001341	7.23578485615544	3.88116880230313
KOXM_16503	0	2.34786590419135	0	0
KOXM_16508	273.458909762511	186.645474400421	52.1379898345974	132.181520352724
KOXM_16513	348.104880249162	223.106899203231	51.6933454690306	169.360093191409
KOXM_16518	56.2115110401343	13.0100816855964	21.7746726573971	19.0457355659411
KOXM_16533	154.015890151849	290.254922405655	187.727017557259	289.133214454432
KOXM_16538	93.09174633232	78.1810713584692	111.227055730551	94.3029356305946
KOXM_16553	41.1376529659403	38.8937458391042	84.3991666628414	28.2307311079
KOXM_16558	0	0	0	0
KOXM_16563	68.3731019458773	217.86033802942	161.213730886896	299.908498359787
KOXM_16568	20.3975881372909	7.14748558444092	4.14187382657548	2.10201354602612
KOXM_16573	0	0	5.82249731374286	1.70729581815599
KOXM_16578	7.08119035180913	1.80282560500407	22.4300926609511	13.8243536386797
KOXM_16583	3.92415965329422	5.74901054040187	33.9022992894502	14.2956384218165
KOXM_16588	0	0	0	0
KOXM_16593	5.41263400454376	10.6373618073037	69.1081352619858	23.3583906308726
KOXM_16598	7.19540309941895	11.5465428777973	5.7012664312573	11.1449867777573
KOXM_16603	14.2625862274646	20.1598989037562	44.040722737005	38.3430185827532
KOXM_16608	3.57709615709946	0	6.1859865503969	0
KOXM_16613	0	0	14.0435056367521	2.24612322175841
KOXM_16618	7.95398823238095	2.58265249461048	10.8844591256519	3.68259737520855
KOXM_16623	5.5664972284275	7.55837045092616	18.4825369274746	11.0084060574416
KOXM_16628	16.2907160059879	27.7918733715234	44.6996607913006	22.2404054963438
KOXM_16633	84.2661651865286	246.001563221489	81.605534572836	126.681349707174
KOXM_16638	1.10315279961418	0.74894832255362	0.854657370286291	0
KOXM_16653	2.26167296407592	0	0	0
KOXM_16658	1.82834013181957	0	1.08204059824156	0
KOXM_16663	1.94307863253642	0.134610978506971	2.18894845677725	0.886769447950219
KOXM_16668	0	0	0	0
KOXM_16673	1.06061114713521	0.446937582352214	0.690651857948396	0
KOXM_16678	0	0.315494480875712	0.90006104308275	1.9793960891746
KOXM_16683	1.11343176080859	1.42786187684183	0	0
KOXM_16688	0	0	1.61741418723689	0
KOXM_16693	0	0	0.590203962677213	0
KOXM_16698	3.80211641048842	0	0	0
KOXM_16703	0	1.84905190256828	2.24191029046253	5.51040669513807
KOXM_16708	0.160242454081888	0	0	0
KOXM_16713	2.894501165703	0.122820235864024	0	2.88962932726218
KOXM_16718	1.10973878647755	0.527393759075818	1.55831464175521	0
KOXM_16723	0	6.17370494951034	2.59010372110144	0
KOXM_16728	0	0	1.00941425392458	0
KOXM_16733	2.6088596032981	0	0	0
KOXM_16738	0	2.38752580122161	8.27083120670635	0.534971915993134
KOXM_16743	3.11968525988794	6.70701553749766	4.78354120799224	0
KOXM_16748	1.99158478644632	5.85918321626323	3.4555915046927	11.3108347952834
KOXM_16753	0.808179333630389	0	1.95665444148424	3.01212448352656
KOXM_16758	0	2.61445625586248	3.01215647884267	0
KOXM_16763	0	0	1.97273653278411	1.44613412907733
KOXM_16768	0	0.628370750291875	0.59755089997195	0
KOXM_16773	9.15778576289685	7.69769525186489	11.4025328625146	9.51967620600099
KOXM_16778	2.71359484284656	5.71114096767713	4.86164359037398	7.22407331815546
KOXM_16783	5.23082905384895	26.1273821348329	10.8550075547668	14.3232681829719
KOXM_16788	39.6966730315402	42.3511235345024	28.3748057649816	32.2071228069087
KOXM_16793	0	0	2.79471008811082	0
KOXM_16798	9.69815200356467	0	0	25.8182098587991
KOXM_16803	17.5105522286584	17.1921630158359	43.1768413420855	12.3353669325373
KOXM_16808	10.6423305674191	5.85831144372696	25.6264962363212	5.66635630943598
KOXM_16813	8.10432812127204	13.5634636138202	26.9219779680011	8.63006659918962
KOXM_16818	27.1771202122881	14.6215373205847	16.6356110031846	3.27624180277174
KOXM_16823	0	24.8512575705177	44.3106975056123	18.2713485154578
KOXM_16828	8.70795029749501	5.00243501208337	21.0825109190554	0
KOXM_16833	0	2.69941801818791	0	0
KOXM_16838	0	9.24265521438707	0	0
KOXM_16843	6.61442378521078	9.95515275131937	7.94909217042	3.98849372738289
KOXM_16848	19.3199406055265	34.9776558325199	35.1519903440192	8.52023513450482
KOXM_16853	2.2084900602177	15.2436937294404	18.803255454501	26.6532542700738
KOXM_16858	0	1.72283675563529	0	2.16179777657294
KOXM_16863	17.7558205836408	31.6436255445491	8.59759802347701	0
KOXM_16868	20.5851959194121	26.0739240393151	24.1008080957695	23.8836222330158
KOXM_16873	4.60590699874311	70.1347022973265	20.7093691328774	20.3194642782525
KOXM_16878	4.29929414216983	18.1999537267078	10.0414973513994	16.6969466025612
KOXM_16883	12.486679169984	7.12873025490159	14.4284594692655	8.46154053387613
KOXM_16898	0	0	0	0
KOXM_16903	4.72079356787275	12.0188373666938	0	0
KOXM_16908	0	4.46413959334341	2.20423112591694	0
KOXM_16913	110.876533140169	127.652704242043	123.07601631728	159.740737021108
KOXM_16918	4.22739959129742	2.53239717090873	16.8573305727873	0
KOXM_16923	1.90038335320117	1.93530160792769	180.242256167498	3.7943695000152
KOXM_16928	0	0	0	0
KOXM_16933	0	2.86299469212587	6.55566849290122	2.83614962030987
KOXM_16938	0	3.94868356613999	16.2886311390874	0
KOXM_16943	2.5638792653102	0	40.1406534156445	2.73020150230979
KOXM_16948	0	2.80439538556189	58.003933887555	0
KOXM_16963	0	1.37670318927584	65.4589849514727	0
KOXM_16968	0.663861595482106	0	47.7353803206387	0
KOXM_16973	9.78322351236787	0	84.6373191390094	0
KOXM_16978	0	0	178.480189819813	17.6882203713475
KOXM_16983	42.9043119352061	23.6382571773948	92.3446314896984	17.7009438790236
KOXM_16998	13.5989130627973	3.95679538960513	9.1502642859719	5.64198410216037
KOXM_17003	4.50621204206035	0	1.63647462378682	6.99786496172837
KOXM_17008	0	0.613106683483166	6.26763155507016	4.4876996353756
KOXM_17013	0	0	2.26906145314979	0
KOXM_17018	0	1.25500566978184	0.696179812329199	0
KOXM_17023	2.03705475873961	6.91494752604301	6.28809769824935	2.169201193616
KOXM_17028	20.9116402576863	39.436810109464	10.4069558106443	0
KOXM_17033	3.48274231355318	5.38883819186402	3.96105295648617	4.0536651935166
KOXM_17038	0	0.788736202189281	0.787553412697406	0
KOXM_17043	4.37367639376446	1.78161589200402	0	0
KOXM_17048	0	1.28672258866957	2.54134882752776	0
KOXM_17053	4.14842267391393	3.89967427005172	3.39937217988335	1.86895768076571
KOXM_17078	7.47261293406993	4.98872344969301	4.22139182685377	6.76376553084787
KOXM_17083	5.79697447444713	17.9671433176677	7.4445726953285	9.6621368420726
KOXM_17088	7.72493492924632	62.9350029383239	7.48102685159688	18.5086387559183
KOXM_17093	15.1458793635917	53.2835123256759	6.66711883765	0
KOXM_17098	46.8324180085558	61.9516435174126	46.7564178224805	62.7237202283898
KOXM_17103	0	0	0	0
KOXM_17108	7.68164216526663	3.05039498078662	5.26351487182895	8.4886381991893
KOXM_17113	7.40160620483216	6.28133808078341	5.7831976523869	3.76174822377072
KOXM_17118	5.90880784323146	12.7033539319492	3.57640149569304	11.5355533673751
KOXM_17123	0	0	5.61740225470085	0
KOXM_17138	8.76798333655611	23.8109042170349	8.491141915875	8.96330304531892
KOXM_17143	17.8923125199455	28.8837727946107	104.541849496028	134.217873854192
KOXM_17148	32.987376181139	49.4126567230693	128.036852607546	150.545618049899
KOXM_17153	65.6051459064669	0	32.8257556889003	20.9583115324369
KOXM_17158	19.1247896903191	29.9429932505663	13.5127274709536	20.5732506906336
KOXM_17163	1.93963040071294	0.877897685915026	2.60887258864565	2.29495198744881
KOXM_17168	5.0694885473179	1.63893236818552	1.63647462378682	0
KOXM_17173	2.85239764810726	2.96935982000671	0	0
KOXM_17188	18.3586416528385	39.4692683893895	25.0387351902855	27.0436008891344
KOXM_17193	6.02044523838023	18.1888316100006	3.20669521422194	11.8603490363498
KOXM_17198	16.9199596386978	54.8475020599315	18.2320057444967	21.5703419974155
KOXM_17203	9.01242408412071	33.8712689425007	9.74092037968344	53.4694008504306
KOXM_17208	21.9574588811189	31.1510640180337	17.8912337688139	35.9597008461047
KOXM_17213	2.00952699172962	1.36430045784092	16.5416624134127	0
KOXM_17218	22.6838131608801	9.83914991205612	68.0385127482892	8.7227624268711
KOXM_17233	7.04587269419412	24.6730845891829	18.8541465383918	12.6365436116882
KOXM_17238	6.31635304439285	17.1530979893591	27.7009078307992	13.0678576761041
KOXM_17243	26.0233745428985	188.034710601925	47.7032352833857	203.217998488592
KOXM_17258	2.01315429676884	0	2.4694815622487	5.0020839798636
KOXM_17263	11.7303699395867	9.31168176565209	7.07814995045657	14.028729564053
KOXM_17268	71.1197813594743	83.8705824936676	42.0401182856042	82.1264961222752
KOXM_17273	27.2825700852969	14.2481378459999	11.9040331504493	0
KOXM_17278	10.1150925785118	11.5941434668106	6.17002976530224	15.2476447858679
KOXM_17283	32.765507899049	67.3462310750673	41.6686855780682	69.0152631576615
KOXM_17288	0	0	3.20951999858965	0
KOXM_17293	7.21144636162501	7.25953855660502	16.8573305727873	8.20886672433612
KOXM_17298	81.085205268649	54.6525872383124	80.6511391360763	32.1067397141706
KOXM_17303	3.74202947475253	7.95294621375975	3.07241844028247	0
KOXM_17308	64.1779462411332	140.278809180948	164.853285785683	156.6848272694
KOXM_17313	23.1394503944701	25.6438534569915	24.0565514489852	21.3792895672863
KOXM_17318	12.5827305482147	7.83661815433937	15.6598033230062	3.10059247535042
KOXM_17323	167.522605082151	261.431969831825	209.792006091387	193.540950941516
KOXM_17328	16.9717660062382	43.6205412689028	43.4377286009501	34.4242798117321
KOXM_17333	34.4268804242296	47.5574960239659	23.26845912021	37.9331211944713
KOXM_17338	90.5785964752822	64.4236243821344	56.7883818342818	48.3366337798437
KOXM_17343	43.2596356037794	39.6490518511441	28.801953378648	37.1406684368761
KOXM_17348	9.58150756365926	24.9793568363451	18.001220861655	31.0173407788184
KOXM_17353	0	0	8.35770968576839	11.3108347952834
KOXM_17358	19.5022947394087	21.7915313566612	24.3950971239915	36.3430101618942
KOXM_17363	103.134111091672	83.5890753631995	86.3284355300874	114.932676145622
KOXM_17368	0	9.32766291284715	7.04395598934326	6.88485596234642
KOXM_17373	9.9675451147748	25.6967968481377	11.087708501744	19.6505263925304
KOXM_17378	72.0341579774793	117.484804459731	51.878796870783	122.731374437908
KOXM_17383	27.3131627855495	17.6419362775398	8.35770968576839	13.7345851085584
KOXM_17388	12.5469841546118	5.83664789620068	15.3010377324067	11.1341030016071
KOXM_17393	20.2066157400569	33.0311899766445	29.7328872279578	16.7125791170414
KOXM_17398	65.773364229304	42.4144059496816	19.8119945577978	31.1549916994345
KOXM_17403	45.2699715295547	43.4008643802456	17.1376936616494	37.1045466162618
KOXM_17408	38.1901470564615	35.3353818580798	37.9662112718542	15.8351687133968
KOXM_17413	113.600866857056	112.047089076909	96.9114906715984	133.949951739553
KOXM_17418	53.6111397202571	33.533408652889	27.1507775643874	73.1861816422948
KOXM_17423	44.2882274829453	39.7248702876549	51.0295478339089	36.1454938023187
KOXM_17428	296.953844477247	136.262646954909	302.376335700683	81.1188090532902
KOXM_17433	103.153071310642	86.0938298800758	55.3555329263541	43.1868237638094
KOXM_17438	12.1311971553362	11.9555803279217	31.8337379448215	2.91700476299414
KOXM_17443	266.358568118338	169.037349446972	1696.52885346739	437.135596092045
KOXM_17448	139.873857696368	126.294495639442	742.119296825317	239.954376480782
KOXM_17453	51.299977264853	65.468549044602	396.812938470019	84.3620341936422
KOXM_17458	35.1541102611779	48.7894393856332	182.271776088724	57.3113846740092
KOXM_17463	80.4044462621118	85.1101390269364	474.590326747974	216.659478908103
KOXM_17468	29.7409994775983	20.4885827580463	19.0601162064582	26.5471946077534
KOXM_17473	0	3.47210857260043	13.9057050042414	4.60811787955991
KOXM_17478	10.4968233450347	6.53259160401475	2.11779068960647	0
KOXM_17493	23.3503714906764	34.2089883395814	36.2999825639985	66.0889272749204
KOXM_17498	6.01901179903776	9.37469314602117	0.685760794729714	0
KOXM_17503	7.99807754875652	24.3345543814892	3.72933659285283	6.62427376456837
KOXM_17508	6.06134500222792	16.1862385840583	11.3485957606086	14.6303189199861
KOXM_17513	60.2858097518885	75.0365251812505	52.7387119298216	92.015169550819
KOXM_17518	20.9936466900694	8.90807946002012	17.7894417926943	13.0407271757385
KOXM_17523	0	4.09290137352276	3.89215586197946	0
KOXM_17528	0	0	0	0
KOXM_17533	0	0	0.543140284618901	0
KOXM_17538	1.34210286451256	0	0	0
KOXM_17543	0	2.06361169880969	1.471797932085	0
KOXM_17548	337.757924137201	182.501422783489	271.403022221875	264.879185751364
KOXM_17553	512.494529651383	217.022437917099	570.113478660894	326.378227970634
KOXM_17558	103.385379136413	113.938578236257	88.4631425201331	89.7326227092483
KOXM_17563	58.1301353425786	73.11823605265	31.6385093932118	52.7838957113226
KOXM_17568	45.2874310227065	85.1261472035559	47.4577640898177	72.3379298043807
KOXM_17573	19.3486862395177	11.5664097735122	22.744586751551	16.9755081952126
KOXM_17578	24.5363245690186	29.0254922405655	32.2221853423624	17.0228063669015
KOXM_17583	40.106397078781	28.0992128779945	36.0911176881457	18.33135294408
KOXM_17588	57.7495135487346	34.3061959787182	30.992393198707	34.0789229592519
KOXM_17593	98.3049814947462	78.5983565778956	76.1125445828365	71.7365025606901
KOXM_17598	36.6805660223713	40.1589419212462	24.3216495197472	32.3741227029445
KOXM_17603	51.5412014164018	44.5354729886246	39.6444797749218	74.5802307562965
KOXM_17608	48.0842506524045	14.5089677432663	34.9245243064444	25.127662928444
KOXM_17613	44.3447637950737	47.8759337795251	49.3217307016646	21.1253932387244
KOXM_17618	80.241805521243	80.7443740714255	81.748118500453	73.4271024499091
KOXM_17623	86.6685567598724	63.486005967628	39.6468606707616	61.6891541902267
KOXM_17628	63.2612419827368	52.7102381308373	39.3838865260518	35.4322835852248
KOXM_17633	48.6305531998567	40.6561536436594	28.0235222062521	26.5346070332594
KOXM_17638	0.736163353405899	1.99917294812333	2.49521873329871	0
KOXM_17643	87.4307883665553	80.1582068674448	80.0380015510067	65.6360006117179
KOXM_17648	60.3567342339496	51.6668608681167	61.4865230215745	45.1768048588084
KOXM_17653	22.3363473442868	50.5829834358755	40.5953458114689	55.2275945868467
KOXM_17658	5.88098859726521	0.570385502148181	10.1701812777712	0
KOXM_17663	0	0	0	0
KOXM_17668	0	0	0	0
KOXM_17673	1.22462939025405	2.49426224880563	2.37192557235925	1.39722076882913
KOXM_17678	0	0	0	0
KOXM_17683	0	0	3.81202324129165	0
KOXM_17688	0	12.8336737983341	8.13614502221695	0
KOXM_17693	5.83156852501928	5.77375520556859	10.3536433714094	0
KOXM_17698	4.82808433077895	10.4891671563873	8.8837193862713	10.2825770866213
KOXM_17703	25.9056217169126	36.3175547216205	26.5538371081427	28.4818079799783
KOXM_17718	90.1721792671865	46.1830218813809	45.9605639020979	21.8997014121445
KOXM_17723	16.036813443803	5.44382633667896	0	0
KOXM_17734	29.0650676712893	7.80131807256307	11.4553223665077	14.7554981193015
KOXM_17739	0	11.3661587812177	10.9676312534587	4.71909001392619
KOXM_17759	17.3811035908042	14.7503913136697	21.507952198341	0
KOXM_17764	93.9492812955141	81.3926846786334	42.4214817204893	88.9961032342066
KOXM_17769	0	18.5975693989894	0	0
KOXM_17774	7.46920078204524	20.9753408289971	3.78107835450287	23.8612131297759
KOXM_17779	1.8823417390885	16.1341481359225	10.3677917620924	15.7850574199999
KOXM_17784	2.04351476325993	0	0	0
KOXM_17789	3.23271733452156	5.02962215888817	0.978327220742119	1.4343449921555
KOXM_17794	6.08637710548196	5.69565257510136	2.46919401199692	3.50335591004353
KOXM_17809	10.1061648710286	0	9.08799499811708	0
KOXM_17814	7.0409563157193	6.50109839380256	27.0018312924825	7.19780396063489
KOXM_17819	44.4237930485866	23.7881953602781	32.9222889251025	52.8579264205951
KOXM_17834	2.12793346430628	0.679853426802882	2.96989839131682	0
KOXM_17839	0.917932082641924	2.80439538556189	1.77789835670667	0
KOXM_17844	0	13.4610978506971	0	9.23718174948145
KOXM_17849	2.10101252196535	0.475470489231843	3.6737185431949	5.34468017799106
KOXM_17854	1.16175779209369	6.70425771860889	7.31299597504734	6.39179987129297
KOXM_17859	7.52555654797529	13.4883470366296	5.68459606157526	4.4876996353756
KOXM_17874	2.95049597992047	4.67399230926981	2.000135651295	1.0472995180818
KOXM_17879	0	0	0	0
KOXM_17884	0	2.92350098108768	0	0
KOXM_17889	0	0	0	0
KOXM_17894	0	0	0	0
KOXM_17899	0	8.48763913152359	0	0
KOXM_17904	80.1162582826777	142.437198187608	142.614323415592	125.822076986292
KOXM_17919	100.214237370168	83.6746231887759	259.843709829107	162.224418612788
KOXM_17924	1.47524798996023	0	0.428600496706071	3.14189855424539
KOXM_17929	0	0.794946723466362	1.22842977008669	0
KOXM_17934	79.3339316089782	34.0702724757097	25.996800351075	11.3950345580274
KOXM_17939	61.2795318906559	27.7357785385242	35.2111792678526	31.3223117407848
KOXM_17944	44.4816258562333	31.521893984438	87.4906498647249	53.2448904336922
KOXM_17949	49.1217709089462	18.9486174700128	28.7587072024038	38.2802126555087
KOXM_17954	2.03395893083879	1.2274557310666	1.42258888268398	3.85049695158584
KOXM_17959	0	0	0	0
KOXM_17964	0	0	0	0
KOXM_17969	0	0	0	0
KOXM_17974	0.932319732840073	0	2.93436829092809	3.22660177545702
KOXM_17979	188.838448387592	70.8428516148191	124.167512079825	73.327627848968
KOXM_17984	21.9824778747466	36.8717028084311	39.1330888296848	35.1127654079667
KOXM_17989	27.2842370108229	27.7855663538515	26.3369728571632	25.6582558977994
KOXM_18004	4.88701869350207	40.0515059290106	24.5087044595303	30.4808411854116
KOXM_18009	38.5039725379621	23.0987030641147	45.8870406785937	23.6820603526246
KOXM_18014	0	0	0	0
KOXM_18019	0	0.301367862329039	0.80602481470097	1.77259351269367
KOXM_18024	0	3.98975838358289	3.21671300620639	9.52286778297056
KOXM_18029	94.8263751459657	242.153445031561	31.3064710637478	158.351687133968
KOXM_18034	5.59642463288141	3.25671722194284	8.51670664422387	0
KOXM_18039	43.7720355214653	55.9748272521425	25.2597776607094	52.3582191330054
KOXM_18044	3.78646984089794	7.94578692575868	9.22284772541583	2.32151393174798
KOXM_18049	21.8336702514115	15.2238606644788	24.5730951444814	3.77027826509447
KOXM_18054	4.99186386991491	6.42137176623358	0.89051975994053	5.87523927528855
KOXM_18059	0	2.01916467760456	13.4845509000034	9.50110122803806
KOXM_18064	0	0.467399230926981	2.11125429858917	0
KOXM_18069	0	0	7.00499997331371	0
KOXM_18074	124.715195458946	45.8410784178386	78.1591469890661	45.5091921357236
KOXM_18079	128.231120936022	147.291722859077	149.575361749017	107.862743410094
KOXM_18084	18.2501587703444	46.5784579038324	33.3840823252511	31.6703374267935
KOXM_18089	7.94963822514421	7.46074998800427	9.73650939687	0
KOXM_18094	714.775354111613	481.570775608687	130.088822760227	402.213285320278
KOXM_18099	8.80490116113109	53.8001114756478	48.7927828618543	46.8804336909773
KOXM_18104	334.940303640572	179.801807005739	93.2634680832411	110.846180993777
KOXM_18109	770.56225919232	640.166983013264	347.750857554699	495.448839290368
KOXM_18114	0	4.93817448327202	6.26129421274956	12.0484979341062
KOXM_18129	7.60816265706004	4.46094521796356	7.87030121393288	0.368259737520855
KOXM_18134	2.34797364296829	0	0	0
KOXM_18139	0	1.16311329355101	0	0
KOXM_18144	0	0	0	0
KOXM_18149	0	0	0	0
KOXM_18154	0	0.540461637474454	0	0
KOXM_18159	0	0	1.22735596784011	0
KOXM_18164	0	0	0	0
KOXM_18169	7.96633914578527	0	4.85747229600214	7.2263666747644
KOXM_18174	26.4433572761073	18.3752434049787	15.8169723052199	24.8459760147439
KOXM_18179	131.851764350686	111.727112160786	142.089636667997	53.839573625549
KOXM_18184	37.9844286806283	46.0896285105389	14.0879119786865	46.4727777458383
KOXM_18189	17.4306224044532	7.3037550151447	12.3964451354987	11.455845497787
KOXM_18194	5.04084736908446	5.13346951933363	0.915316314999407	0
KOXM_18199	57.8974375076197	52.7548148349552	101.957734552489	83.7187198372206
KOXM_18204	148.978352162602	83.4513832747718	201.234236151981	132.250826938479
KOXM_18209	108.3870931666	118.732570830972	220.071263491782	99.8061690034515
KOXM_18214	380.519947126778	206.579665630212	339.071495029234	158.717395418342
KOXM_18219	10.1389770946358	13.0021967876051	13.0917969902945	29.9908498359787
KOXM_18224	2.29956181527822	8.32645227878169	4.45391031628577	0
KOXM_18229	143.600198970195	141.04015956999	164.751472124878	179.150117682907
KOXM_18234	133.066279950509	213.465195621294	154.372093293307	186.691380218829
KOXM_18239	77.2122101822264	122.703084254431	197.182603899975	110.846180993777
KOXM_18244	141.269747518592	167.843063825879	189.312839395072	187.382829775195
KOXM_18249	91.1870267001836	149.373739121532	183.748311059535	156.110861372638
KOXM_18254	397.74977456691	629.763740466471	318.079824934098	392.804427793483
KOXM_18259	202.417054804159	299.052938843956	254.402111861875	216.297414918006
KOXM_18264	31.8821632058115	32.4280403127947	37.9962478314047	37.0823571136507
KOXM_18269	24.673026472447	20.1463740254267	24.6205038690797	15.9771881637411
KOXM_18274	16.4154867246484	16.7171101554923	9.1175014753837	37.5314063661677
KOXM_18279	27.0083862777335	22.4351630844951	34.6946607205402	37.0502344896783
KOXM_18284	27.6660460256729	19.3698937095786	1.67453217317721	0.920649343802138
KOXM_18289	17.7853153022183	10.2299871539766	42.1025232113127	7.89128008973261
KOXM_18294	8.22753059318806	9.9303180865798	12.6893851975601	10.3837171891126
KOXM_18299	13.8900272285487	21.3565494746636	20.5728238418914	19.1414127304796
KOXM_18304	17.2228951777052	32.0841844958352	27.5611912627599	41.6008669589237
KOXM_18309	9.49673659331411	34.5962795228196	28.6000705278631	39.9579023609077
KOXM_18324	32.3866712102681	15.0198599484388	26.8361758857801	9.71482743153176
KOXM_18329	62.1472309016816	39.9097875975441	18.0313736604182	49.3357015191256
KOXM_18334	38.8453870727815	22.6640933200512	18.5155414577023	20.3595026315101
KOXM_18339	38.302802357513	11.090109024722	7.09139003640954	23.992679868783
KOXM_18344	77.4505194729123	57.2096658654625	18.001220861655	44.2065126582326
KOXM_18349	5.04084736908446	1.14077100429636	2.23743988110966	0
KOXM_18354	72.2481826932224	77.1473296631931	109.705553553105	206.155970042335
KOXM_18359	128.978824265095	115.380838720261	116.089505964959	54.9383404342337
KOXM_18364	41.3069437188866	0	0	0
KOXM_18369	163.654177019589	95.3494431091042	104.197542976987	127.351621398746
KOXM_18374	13.2230391263375	19.426365702901	28.3401144760749	22.6216695905668
KOXM_18379	0	0	5.17056343898601	0
KOXM_18384	0	0	2.69536996859005	0
KOXM_18389	0	0	0	0
KOXM_18394	1.05215800038673	1.42865425302209	0.891569901166875	0
KOXM_18399	0	0	9.24387017220121	0
KOXM_18404	0	0	0	0
KOXM_18409	0	2.11800490657821	0	0
KOXM_18414	0	0.39313954003204	0.50470712696229	0
KOXM_18419	0	0	2.62517804232469	0
KOXM_18424	206.044636211327	197.210787367733	112.278801306594	110.041002923605
KOXM_18429	173.353731016967	434.635311067247	516.494045560637	708.83291645123
KOXM_18434	179.811655004867	511.487378791155	382.066728492269	356.291296051427
KOXM_18439	10.9610563185252	3.59679211612606	7.96122789950344	7.78140968717286
KOXM_18444	26.6546693431306	18.4137659278403	165.74709019788	142.914887444807
KOXM_18449	0	0	0	0
KOXM_18454	7.45077231171566	16.3345785505588	16.0845981811865	4.62823302688006
KOXM_18459	4.6256162781979	2.32622658710203	0.497729609078018	0
KOXM_18464	17.8996756115175	0	22.001492164245	9.53042561454435
KOXM_18469	10.0236303700097	17.917502258607	16.9567814259958	4.99915735832492
KOXM_18474	38.7252597364562	36.0189532333105	46.5031538926087	13.6083481130753
