	EcoliMG1655_LBWB_1	EcoliMG1655_LBWB_2	EcoliMG1655_synnifI4_1	EcoliMG1655_synnifI4_2	N1	N2
nfrA_locusTag_b0568	2.41006508672284	3.04594718569981	3.00787962210561	2.03480441413899	2.23659768236635	1.64899210508327
nfrB_locusTag_b0569	1.061985653986	0.882827295450697	1.70817120858458	1.90059699330865	0	0.901991660066446
nfsA_locusTag_b0851	3.91576428653636	6.1486540058672	4.79279408043083	5.29485817969888	13.7954458706953	11.1682286872957
nfsB_locusTag_b0578	34.5242767421961	30.5881434374449	28.9534974032585	12.501898407871	40.6691431784413	24.2521086582741
nfuA_locusTag_b3414	32.1605306275263	24.8686011846099	29.45877353489	20.1025528048045	27.7058537903131	41.6798668546106
nhaA_locusTag_b0019	18.9584432766505	20.8101759757749	67.1639802153364	87.1523338555203	23.9310202404761	27.9236478003236
nhaB_locusTag_b1186	20.2412302300608	27.9217033024038	8.52488092819998	7.69302171658176	7.33073174218402	20.9458608065235
nhaR_locusTag_b0020	24.9986541206692	25.2604562843445	42.2198981384263	41.4711942171289	19.816107346714	13.129866773602
nhoA_locusTag_b1463	3.34645103920306	2.62735038193971	4.22809745461938	4.97195574364597	7.07383501029272	3.66439823601969
nifA	0	0	0	0	4884.12106334308	8622.46811868225
nifB	18832.6229630443	12900.99872044	661.736354788037	380.342643387929	3509.01431800554	5567.39708205413
nifD	65807.3963103323	53929.6417299401	2175.02036045144	1635.30690040064	20565.98657635	45477.7837401947
nifE	45511.2150895668	35617.7385550674	1226.47587015495	1023.62105723456	9952.81378256035	11475.8927476573
nifF	17292.1999936078	11437.5604678334	2216.66071108652	1903.63317612634	41967.6376916861	62266.3734536748
nifH	97000.0240944352	88409.6214551901	3108.98854924601	4758.0875404726	50851.3617417799	132588.823981256
nifJ	30897.1313216876	21879.7641810186	835.628121974152	610.353292383348	4668.43636366776	9287.23930411034
nifK	44679.8330964917	34866.6709636652	1310.74054205338	881.731085740258	8711.443655497	29313.9359068461
nifL	0	0	0	0	15073.7719363684	14260.0136388051
nifM	25861.9919515028	16247.5631893433	1482.78486982633	967.002395173046	3377.00114513839	6130.67708809381
nifN	32583.596458115	20164.7789594099	878.09656449717	485.641019108022	6920.46650952843	7702.97126370886
nifQ	16498.3695491343	10013.7567436696	3659.38625873346	5543.2877271287	1060.7384022577	2164.70673568707
nifS	24824.4807063519	16653.7381277538	2408.28529778067	1519.47921510137	21369.8497604207	34610.2288008138
nifT	0	0	0	0	913.913642836631	2642.82144279453
nifU	33360.8573950073	21731.6462071442	3657.45228165667	3047.42228732974	14653.6764439762	26722.4789547297
nifV	27050.7531435197	18355.7240797285	1670.95451784868	1187.82279296518	8523.80408893791	13432.8008810455
nifW	34782.8881588455	17571.6310971648	1579.30870542338	972.89104535799	966.48327175511	2709.9859962691
nifX	0	0	0	0	4458.34834495842	5080.77744375542
nifY	34501.9292822806	25417.6427813048	1087.45566462206	496.566654445425	1753.11610589927	6711.35057492892
nifZ	19572.6293404282	12941.9400505061	913.697889948006	407.908082575529	3785.84686691796	8184.62648877564
nikA_locusTag_b3476	1.88628880446084	1.46353147201382	1.13554617352635	0	0	0
nikB_locusTag_b3477	0.665748989809709	2.52633408859529	1.04091732573248	1.40034109334149	8.44368877419067	0
nikC_locusTag_b3478	0.712447210317944	2.96128220506394	0.830980844161029	0	0	0
nikD_locusTag_b3479	1.82754624653646	0.538063041181552	0.0876708442796076	1.35915459059615	0	0.753933645276827
nikE_locusTag_b3480	1.21270262084296	0	0.443242930186864	0.292822254648545	0	0
nikR_locusTag_b3481	6.86864162993972	8.19140749261468	8.23059120177212	1.99862115001164	39.6979397592546	5.73889789688331
ninE_locusTag_b0548	0	0	0	0	0	0
nirB_locusTag_b3365	18.1216403977389	19.0599949222319	4.52569717964602	7.04092492539477	7.57990339546303	20.432557540149
nirC_locusTag_b3367	4.07121594140138	2.24426294500261	0	0	0	6.61093303270155
nirD_locusTag_b3366	16.567377384026	3.52455973764797	1.7091793036162	2.02342864404848	0	8.81894860300876
nlpA_locusTag_b3661	12.8028651886482	8.84551988579783	10.5911518107746	5.88604910113317	9.74271781637385	18.1337611659303
nlpC_locusTag_b1708	19.6181194255216	25.4937740286279	27.5003641862872	22.8684735001331	15.7297750551455	15.0391521902599
nlpD_locusTag_b2742	67.3589060150231	72.0692965001544	117.232068694203	100.119781788741	117.822788750384	87.2727795305643
nlpE_locusTag_b0192	21.089074012643	19.3362148596763	31.0343691174586	30.5770681773932	18.7043738668781	21.6994509613694
nlpI_locusTag_b3163	329.100036649069	344.922120650037	289.113183343421	373.980076652686	140.501550068842	190.297963482415
nmpC_locusTag_b0553_1	17.8119861937069	9.73635420384196	0.838352448423748	0	0	1.31711845361763
nmpC_locusTag_b0553_2	10.8471171615547	19.8712247277739	21.5851664881517	0	0	11.1871404045926
nnr_locusTag_b4167	10.1604133619214	6.32849728087372	23.9591164846683	33.7669458408943	10.7387030195012	7.40509681389268
nohD_locusTag_b0560	1.60035814858103	1.35698316429853	0.859848665049998	0	0	4.09330045735805
nohQ_locusTag_b1548	0	0	0.254046196492045	3.04335493297226	7.55614194281267	3.82321465005437
norR_locusTag_b2709	0.992031910558032	0.869424636839894	2.34628011968098	5.45925054953674	6.14466460300014	1.99867062893931
norV_locusTag_b2710	0.606802464670308	1.31489155688742	2.60820761731833	5.9076889875344	13.8529268951566	10.5138402876495
norW_locusTag_b2711	0.431503974876663	0	1.61657614981181	2.33390182223581	1.75910182795639	5.27678756689287
npr_locusTag_b3206	26.5019309405019	12.6651762001196	17.5245346972095	33.7582227859108	0	8.97885261614024
nrdA_locusTag_b2234	7.87409812422572	5.36580190280658	20.8793523171152	11.412228595342	3.49050126492134	3.56374638921453
nrdB_locusTag_b2235	9.17832990593093	10.7726786069983	22.2176988394528	14.1241299931857	8.81883940275219	11.2190125994775
nrdD_locusTag_b4238	6.99363244554659	5.27271594493058	31.0100260492225	25.0558927044937	7.14989775233887	8.02177996701449
nrdE_locusTag_b2675	1.79240112641075	1.91896609092721	0.635766891733938	0.198300049931224	0	0.70582424308696
nrdF_locusTag_b2676	2.43934590797464	4.63070504816873	0.768489744388436	0	0	0.675889732777468
nrdG_locusTag_b4237	8.19300772943239	6.72752370199902	22.5002979705987	18.4980541201077	0	5.11641260081008
nrdH_locusTag_b2673	5.82530366083495	0	1.18141808449959	2.88179950611434	0	0
nrdI_locusTag_b2674	0.595286505486784	0	0	0	0	4.03450805615747
nrdR_locusTag_b0413	26.0196896850628	32.929458120311	18.5803742643248	25.941318754151	116.733997303186	47.2622153882911
nrfA_locusTag_b4070	9.48588070031579	9.28074498171604	4.49610498899491	5.39379815702514	0	4.66584979064195
nrfB_locusTag_b4071	6.10269907325566	8.56630524293805	1.22228928400405	0.416768182542109	0	1.27151507635973
nrfC_locusTag_b4072	4.26495446596845	0.857537971883099	0.299411588722767	2.32087781653137	0	0.643704507407113
nrfD_locusTag_b4073	2.22785908031932	2.92476900755113	0.443850826055067	0.54323576896868	0	1.73268841283252
nrfE_locusTag_b4074	1.60116845650436	0.992449009050964	0.188658778829535	0.712198792951705	2.00404005716551	0.99950742078404
nrfF_locusTag_b4075	0.364081478802185	0	0	2.33846022423237	0	0
nrfG_locusTag_b4076	1.17091530871054	1.79264219247924	0.711499565384755	0.712485104024249	0	0.724571907835142
nsrR_locusTag_b4178	71.5445745387053	104.933660559442	64.9165557871785	63.7919468137517	45.2659019672722	78.6951425956864
nth_locusTag_b1633	4.01176572868822	8.67245948923285	2.46057322388521	2.74949047218582	0	2.94727598359986
nudB_locusTag_b1865	112.879725242404	117.942705960717	91.5463600780605	98.2789055409696	55.7786725314914	117.293476510845
nudC_locusTag_b3996	16.8888648771494	12.2315493663946	38.2421581985544	32.9731478374013	5.15457744936058	5.21616882488038
nudE_locusTag_b3397	27.4131936980468	20.1039918114198	31.3622520218414	29.3173014996359	11.8527716750003	18.7626668540483
nudF_locusTag_b3034	14.036207868488	21.6916271744906	26.4014485344876	36.0837892444958	2.11092219354767	18.1953807427077
nudG_locusTag_b1759	2.48432067888549	4.84256737063397	2.84930243908725	4.28597044193672	1.62975610531254	5.83120553768796
nudI_locusTag_b2251	11.7326538521042	12.367871594483	3.98840601441032	2.55167787255007	26.5351839118492	3.55397418174068
nudJ_locusTag_b1134	9.30535519847661	15.6806943430052	9.04888357028807	7.26313278121112	0	2.34074366329859
nudK_locusTag_b2467	6.55346661843932	5.00230483598475	10.6346560587087	16.1640934797816	0	9.38735739968706
nudL_locusTag_b1813	7.36463260748046	11.801144317728	10.4637196786568	4.89756600002852	8.03900420858827	6.3503284046795
nuoA_locusTag_b2288	46.5237089669386	62.6698020532946	63.191130496805	51.6257506117871	59.9045487358122	52.7721713279705
nuoB_locusTag_b2287	19.7691300707069	19.4944378766547	16.1179475252509	19.4606225471721	35.102439191347	15.8761027226563
nuoC_locusTag_b2286	26.3846249562776	21.5117063097509	25.3893002805718	19.9759712498651	4.82648039228236	13.5253422795893
nuoE_locusTag_b2285	23.5105069904357	23.8262047277699	19.2324633543918	13.8671501982843	0	10.2170424010007
nuoF_locusTag_b2284	14.6808101228217	13.166861057075	21.7211396701718	13.104649413305	0	5.11884600808048
nuoG_locusTag_b2283	19.9047229599047	21.3733556556474	28.1028939562069	18.5961137766759	1.70685127861115	8.32779428724714
nuoH_locusTag_b2282	5.86104172010388	6.64986500895851	13.0067496428933	5.50901058960263	0	1.548050103703
nuoI_locusTag_b2281	4.11955176014848	4.24504984976385	14.2453012721727	5.2222665083177	2.44913624665751	6.90411611627813
nuoJ_locusTag_b2280	5.10107671921763	3.559941418412	11.0370484501193	9.70777001194841	0	1.68870948249506
nuoK_locusTag_b2279	1.03817292965375	0	2.9512957480264	4.83533620101825	0	1.90349583708506
nuoL_locusTag_b2278	15.1989193235466	18.2792458892606	26.6039604335122	27.1715206853374	17.3274395040395	4.22706282388514
nuoM_locusTag_b2277	9.64030645047981	7.04862583947834	11.5579396375283	11.3983646347722	0.869203256166687	3.43982225657552
nuoN_locusTag_b2276	16.3012612731184	10.6715836501008	17.1120499760567	16.7587116957766	2.7363806212655	4.54919838430925
nupC_locusTag_b2393	30.1288772882087	40.7854468821807	12.9713496037634	12.0216314559303	3.3164114262719	0.839009698765048
nupG_locusTag_b2964	1.58492748767347	0.7859059217258	2.02751904789832	0.639177169693459	5.28990048502399	1.31915895869588
nupX_locusTag_b2161	0.447025700591651	0	0.643340008382732	1.02003263094119	0	0.172889460023014
nusA_locusTag_b3169	79.5811645278581	66.6666616851054	63.477403128859	79.8808484067151	37.5369631997791	87.1146766690959
nusB_locusTag_b0416	80.4724091432486	54.4904128419432	55.1449610518732	83.8329199183453	58.5780908709478	60.4223964286143
nusG_locusTag_b3982	73.8725321385004	52.7715675004984	63.0965139448593	79.2019842284831	113.259094615346	73.0191984812581
obgE_locusTag_b3183	29.4393862757286	25.2655688902642	22.6610073583594	29.2916616807332	26.642969373805	28.4568976437368
ogrK_locusTag_b2082	0.159597360570821	0	2.6541447377799	0	0	12.8388186682843
ogt_locusTag_b1335	8.39927504585505	31.2702218584349	7.45202176376665	6.13666918084968	28.3501759714832	12.9938491262645
ohsC_locusTag_b4608	0	0	0	0	0	0
ompA_locusTag_b0957	1061.8168776594	1009.63110427956	1442.62121608364	820.24374207711	2590.13803157855	2177.8063182243
ompC_locusTag_b2215	439.620470838881	490.586288436427	920.567688534869	688.887907155098	1971.33172729772	1196.94520889645
ompF_locusTag_b0929	317.487073349749	265.49186620416	53.4369494520236	59.1528381267907	142.87977491864	105.527344626609
ompG_locusTag_b1319	0	0.908649506631098	0	0.782475362587337	6.60536911557134	1.51192405271781
ompL_locusTag_b3875	0	0	0	0.136396859741054	0	0
ompN_locusTag_b1377	0.0616434249823805	0	0.414001209098147	0	0	0.699333291997851
ompR_locusTag_b3405	21.6507119394366	10.8621476438526	21.1761618453702	25.9938315451513	69.2646344757829	47.9631380741344
ompT_locusTag_b0565	144.386929102834	139.881162507925	72.9032695191133	47.5587541134845	39.0321462203154	50.4059764374643
ompW_locusTag_b1256	49.1185228866647	34.3981428721559	65.7387272024297	59.0953802947103	0	10.8311594110192
ompX_locusTag_b0814	407.161631456731	458.204475395025	745.635433455953	433.505301984501	864.680367130238	584.862929489712
omrA_locusTag_b4444	0	0	0	0	0	7.37334253939056
omrB_locusTag_b4445	1.70496692512243	0	2.99898436834511	0	0	0
opgB_locusTag_b4359	4.69684169512347	2.80159002332489	5.30615162236788	3.38171376598828	1.74068191352753	1.76148109531301
opgC_locusTag_b1047	0.271646284702148	1.13745969327499	0.482643896617011	2.16309165001259	0	0.560323094530544
opgD_locusTag_b1424	14.288878907193	14.0188816273063	12.9060376923205	16.239009825638	14.0536939516081	8.3152939749112
opgG_locusTag_b1048	21.2760114175027	21.867218283019	19.1831341496962	17.630759322173	11.6884070677884	22.6235313332458
opgH_locusTag_b1049	18.1628571689241	20.3867517843907	17.751278258029	18.9863463687426	2.61375979153898	14.9914326473493
oppA_locusTag_b1243	1074.55435984828	1090.03164908364	428.080294334022	607.217758287359	1088.67707834878	1333.75573934754
oppB_locusTag_b1244	133.317861632008	155.261858726874	49.8096047532546	64.5034966977697	103.242660378235	114.756927774363
oppC_locusTag_b1245	164.300478830018	239.906860728008	61.608298740051	115.320168751166	82.6603690641686	97.8714109567901
oppD_locusTag_b1246	280.40736852599	280.176429914185	91.1219110936318	155.627404571024	18.3612758847046	91.9316685844856
oppF_locusTag_b1247	238.228836278922	227.966870519466	84.4414167619648	116.108132220676	76.0877178719047	70.1580267893985
orn_locusTag_b4162	6.65748989809709	7.9911230786469	7.82052833450236	14.5420036616231	28.0103137220748	13.0721530734983
osmB_locusTag_b1283	45.3256504021131	54.1306160881825	131.686411989849	134.662938017222	48.5801271939737	48.7216708437457
osmC_locusTag_b1482	75.9716685767225	88.0405651133315	613.705042336866	1001.02507844333	153.921409946184	81.1067679332962
osmE_locusTag_b1739	58.7685502066535	59.9821250421594	182.079929997874	235.610487054469	82.3820077304886	42.3211978203237
osmF_locusTag_b2131	5.55878649988172	2.95934672649854	24.6939544720895	18.5854093638337	0	3.92673773581681
osmY_locusTag_b4376	15.3418888493277	6.65653237580544	110.784264141541	53.110708917636	0	1.54659036763161
otsA_locusTag_b1896	24.8464530881087	22.8773077467424	133.71280314228	127.788494983691	4.19962415347904	8.29723816986235
otsB_locusTag_b1897	20.2903835377397	22.6107390339214	178.150767483605	196.185427051704	4.15068970641395	4.50030616913836
oweE_locusTag_b4692	0	0	0	0	0	0
oweS_locusTag_b2358	0.394935841412539	0	0	0	0	0
oxc_locusTag_b2373	0.742339581557729	0	1.16066887648047	0.306711876638954	0	1.14841441321481
oxyR_locusTag_b3961	34.4949354033756	35.4224835444522	19.5798218891124	33.9788647649037	85.4716535230575	43.1941150939849
oxyS_locusTag_b4458	0	0	0	0	0	0
paaA_locusTag_b1388	0	0.708160389684108	0	0.86392011000503	0	0.155042806085154
paaB_locusTag_b1389	0	0	0.621001813647221	0	0	0
paaC_locusTag_b1390	0	0	0	0.126536845783869	0	0
paaD_locusTag_b1391	0.631659433102585	0	0	0	0	0
paaE_locusTag_b1392	0.424251807231677	0.230598446220665	1.02282651659542	0	0	0.942417056596034
paaF_locusTag_b1393	0.409591663652458	0	0.232875680117708	0	0	0
paaG_locusTag_b1394	0.177195548618554	1.2520706509624	0	0.599005220535807	0	0
paaH_locusTag_b1395	1.19932722428955	0.691795338661996	1.47161774326484	0.992888905467966	0	0.0504866280319304
paaI_locusTag_b1396	0	0	0.581363400010164	0	0	0
paaJ_locusTag_b1397	0.985374748598947	0.614355561946101	1.74251255172653	0.783773000004563	1.65408082330228	1.01626316923975
paaK_locusTag_b1398	2.36736084846717	4.94944290621113	3.70899713356422	2.69757488015269	1.01208598320779	1.59113564692413
paaX_locusTag_b1399	7.2770354879831	3.72230993473547	5.94751263795887	9.98902617450611	9.08961764729516	8.6422914306772
paaY_locusTag_b1400	7.51079761346232	7.24336642240344	8.92729510786258	5.51784149089507	7.87577569673876	12.9307274313659
paaZ_locusTag_b1387	0.0683320077517297	0	0.262241235088562	0.369591490911243	0	0.105711004148969
pabA_locusTag_b3360	1.98308209730552	7.15223159528032	13.3977838093251	22.625191867153	0	2.04524552708076
pabB_locusTag_b1812	5.64566874618365	2.71994422799926	5.48232438127326	4.47631059848421	5.85850652834815	1.85265908152414
pabC_locusTag_b1096	12.2978632839849	9.96014474009407	7.64522232801245	12.3113321122939	11.4927986093151	19.5813321759398
pagP_locusTag_b0622	4.73500618420809	6.01652309684827	11.1182570700048	16.7647787311137	0	2.69873975297955
pal_locusTag_b0741	215.536235450893	230.884706360801	150.068300346197	104.753964116127	95.5374268631488	160.625238154829
panB_locusTag_b0134	27.4338829008378	24.3346624473996	29.3019119918673	31.2104323869742	29.2741096652365	52.9602822899175
panC_locusTag_b0133	49.6791741779657	44.6402865363371	60.1147248619345	54.0844766464417	23.4133975692787	45.7785721981359
panD_locusTag_b0131	74.1235489441676	53.585994841451	38.7857195736201	29.398893229305	8.72625316230335	87.232942589092
panE_locusTag_b0425	4.75222140752325	5.50629645103885	9.73175210597158	4.45667765726279	21.8730424660367	13.2015889326125
panF_locusTag_b3258	3.85144043691567	0.0566967254137586	4.46505436258745	4.55689508680339	3.66358397227281	1.39025987274704
panM_locusTag_b3459	15.2914221096918	8.36099522586021	14.9622624475627	20.9230651641843	0	6.94664447576842
paoA_locusTag_b0286	2.27946664989194	1.31240593957761	10.724431320899	3.56173712871639	0	1.88073664772861
paoB_locusTag_b0285	0.584356480083757	1.29033926803726	9.29750677736403	3.60511010315579	0	0.904011345825663
paoC_locusTag_b0284	2.33647923094881	2.09646390943317	13.9687283811942	19.1926012400845	2.72144812128587	0.688491587731482
paoD_locusTag_b0283	0.766967880109931	0	10.5356169763597	12.8895032455296	0	0.602674230550442
parC_locusTag_b3019	19.8818464918271	22.9587855420495	18.2688342309605	23.473845220057	5.59268230561434	12.382834472724
parE_locusTag_b3030	21.3625240430619	25.1363269856574	15.08119143	22.6945136383255	21.4270311405274	14.7769799650732
patA_locusTag_b3073	84.2896112315597	97.058384713308	259.265557189829	208.806839170998	144.070439709628	37.980431747186
patD_locusTag_b1444	6.72056085502643	7.10583043648816	43.9747726396588	42.0544540979291	0	1.72015913277634
pauD_locusTag_b4635	19.4176788694498	0	3.97441160734221	28.3569071401651	0	3.20421799242652
pawZ_locusTag_b4643	11.6506073216699	0	0	0	0	38.4506159091182
pbl_locusTag_b2854	0	0	0.222227289177932	0	0	1.003308814726
pbpC_locusTag_b2519	4.00442404700717	6.72683483002462	3.91448614049999	4.08659852142457	0	0.529880407307887
pbpG_locusTag_b2134	11.8004543611769	18.6176732673784	15.047812436159	12.4105792235449	6.41421695467057	15.0680669257999
pck_locusTag_b3403	9.90624652119807	10.499688587345	4.80731163688458	3.43614196194237	3.68728553216737	4.97512590321308
pcm_locusTag_b2743	19.9565426849657	21.5328195045096	14.1552757905041	16.2061005718647	24.3917564469742	11.4983899249755
pcnB_locusTag_b0143	39.052035700533	27.2645549172103	21.8763214009287	16.734226316621	9.51273949881996	13.511348401541
pdhR_locusTag_b0113	38.0586505841217	31.9609446461842	78.9329834664067	45.2227800143809	20.8608781480005	13.2880804980041
pdxA_locusTag_b0052	37.4584677827023	39.249253113098	27.7531355989976	21.6734610128535	3.35828530791674	3.34986426480954
pdxB_locusTag_b2320	19.427925665687	18.7527037228684	15.4545886710306	24.0256410539657	27.4865462405217	15.3447378792985
pdxH_locusTag_b1638	22.6628252010565	28.568936268763	13.2026686956231	10.1428815493741	11.1329458152856	14.5945545545454
pdxJ_locusTag_b2564	25.2588986605057	26.5415031297589	15.7591935659983	11.6862481611336	37.2439346033718	25.4104992432185
pdxK_locusTag_b2418	4.71767549997197	5.21769582892252	9.21006915169751	7.76597613384803	7.02401927078361	7.86951425956865
pdxY_locusTag_b1636	27.4274714030979	24.3921912002304	22.7959415759667	27.022207035574	7.69607049730921	8.0939881579524
peaD_locusTag_b4508	0	0	1.289772997575	0	0	0.924293651661495
pepA_locusTag_b4260	44.2908008498404	33.2670286235285	59.0986725987605	56.326219870566	41.3388929569752	49.064588009031
pepB_locusTag_b2523	15.2710063258337	15.4517122410338	10.551227076735	14.9072525853672	17.6074584835635	18.8098077242328
pepD_locusTag_b0237	23.3731319724859	26.6507274224739	35.1287692608835	32.7718714205612	28.7319965232877	42.0306372463355
pepE_locusTag_b4021	11.6506073216699	12.1695823488106	10.1412296176477	5.06862591394255	0	3.03007571022942
pepN_locusTag_b0932	19.1947434059659	17.5485152822553	27.335487411291	21.5055253155098	27.4831890640994	37.965016856305
pepP_locusTag_b2908	47.1296060885651	40.6651490739135	53.4117758995763	40.1330787328128	111.826341995291	75.737709221439
pepQ_locusTag_b3847	24.245858480232	29.2953512556821	23.9840970730237	24.5887595697378	20.4673874847358	17.6989743838424
pepT_locusTag_b1127	31.903863570343	17.3771997823157	29.2250437874858	27.1551474243635	30.347732269096	39.2497118387698
perR_locusTag_b0254	1.17287993171174	0.644592301012799	1.80048847983624	2.43180038860476	0	2.17736289753815
pfkA_locusTag_b3916	66.7460026933052	93.9498298915415	117.676941808514	144.631023437291	225.09927316242	177.654422804395
pfkB_locusTag_b1723	18.0396500464566	15.2254483782083	36.1062473844436	25.5110526601485	41.4694069635655	22.9463353006028
pflA_locusTag_b0902	40.329025344242	51.8827832057532	30.6226805272192	28.1910772738484	34.9968679456587	36.7771579292679
pflB_locusTag_b0903	812.832712916452	769.291567607003	498.090784512471	488.534568258692	156.405187757142	302.558599725083
pflC_locusTag_b3952	0	0	0.254335213780432	0.161302088396844	0	0.164038463776102
pflD_locusTag_b3951	0.212935381858197	2.7226270856654	0.350225565921148	1.21341566671725	0	0.282356024136801
pfo_locusTag_b1378	7.17875719224597	4.2971775135725	23.2693343414977	18.1135610148289	5.65906800823417	7.38333635276153
pgaA_locusTag_b1024	112.367800566551	131.63632392154	5.86570029920246	5.14729337527749	3.01746922468757	12.313238696144
pgaB_locusTag_b1023	92.7547608165042	92.3133892822983	1.42839644506077	1.31086907697643	1.31736600488859	2.14249345704596
pgaC_locusTag_b1022	59.7027728135347	80.7094561772328	0.674391109843135	0.463348155885051	0	1.19614472567958
pgaD_locusTag_b1021	107.219357235658	84.7098379181913	3.29400962021569	2.39732306740526	1.60613645161236	3.83113020833605
pgi_locusTag_b4025	38.9977601439896	35.1746484466958	73.7750154612898	81.0892970846539	6.85090202815016	17.6086343311075
pgk_locusTag_b2926	113.32317534016	98.3781706300528	163.541147728023	137.358844294356	183.37276426166	192.191142342129
pgl_locusTag_b0767	20.4587471943782	21.1594911616456	80.378584144724	58.1753148491339	68.0963153400467	53.4921030813975
pgm_locusTag_b0688	32.5024255445489	24.68204356367	34.8215130314215	30.7588633208372	30.3903332252064	29.4793913105785
pgpA_locusTag_b0418	32.1906953743249	32.041187573713	48.373528559017	54.7286486552319	112.745208487748	79.8739311695916
pgpB_locusTag_b1278	13.5695308805332	22.7062603378615	19.9305052662308	21.4993544330664	38.2449432713342	32.8903552752016
pgpC_locusTag_b2560	11.4857402369293	9.83741673405517	22.1451590149669	10.8493407821386	10.4550391661559	18.9305803561991
pgrR_locusTag_b1328	9.35932121507483	8.96413026608466	7.70042248922554	6.77415003903944	5.17175937419179	8.65138857955159
pgsA_locusTag_b1912	9.10402648633222	20.9932793116737	9.89530758795243	18.7668662919125	39.9691005499599	27.0520043622894
pheA_locusTag_b2599	24.3548871401317	23.6122083420835	21.9709478874877	19.0511520838319	33.2183880069904	57.8746350570061
pheL_locusTag_b2598	3.64081478802185	0	3.26025952164791	0	0	9.01186310369958
pheM_locusTag_b1715	79.2241297873554	107.935446061019	27.3240798004777	0	0	22.4295259469856
pheP_locusTag_b0576	11.3460162805805	10.9406151706916	6.55907797943731	8.88942017586875	3.38023488509267	1.57069509432672
pheS_locusTag_b1714	36.4081478802185	34.7198300811206	18.2211019955514	17.627006979066	21.6240810070737	37.366261649486
pheT_locusTag_b1713	32.2001709895399	28.4064839731326	33.4779269186301	31.1316407952818	30.3511363130064	41.2402177542835
pheU_locusTag_b4134	0	0	15.2962551993105	0	0	0
pheV_locusTag_b2967	20.69515774244	0	0	0	0	0
phnC_locusTag_b4106	0.354391097237107	0	0.481689619711152	0	0	0.0913750378068398
phnD_locusTag_b4105	0	0	0	0	0	0
phnE_locusTag_b4104	0	0	0	0	0	0
phnF_locusTag_b4102	0	0	0	0	0	0
phnG_locusTag_b4101	0	0	0	0	0	0
phnH_locusTag_b4100	0	0	0	0	0	0
phnI_locusTag_b4099	0	0	0	0	0	0
phnJ_locusTag_b4098	0	0	0.528512181827422	0	0	0
phnK_locusTag_b4097	0	0	0.20618242034137	0	0	0.759893595041861
phnL_locusTag_b4096	0.564566874618365	0	0.919192111830247	0	0	0
phnM_locusTag_b4095	0	0	0.570207470050746	0.2909679712418	0	0.634080077656962
phnN_locusTag_b4094	0	0	0.681098763355016	0	0	0
phnO_locusTag_b4093	0.803490160115166	0	3.54613449448206	9.23500807246756	0	0
phnP_locusTag_b4092	3.45373734832112	3.14543572295461	7.39311250081197	7.40990766288899	0.876074428152194	0
phoA_locusTag_b0383	11.9961761829059	14.0694365556414	15.2040189798883	7.60990445851888	11.2701778130087	6.72071146716579
phoB_locusTag_b0399	4.96417181532022	8.35167416094844	11.7936344435263	16.3702918031388	14.4552280645112	7.94088806818745
phoE_locusTag_b0241	0.562671376330649	0	0.50809239298409	0.179020878410133	0	0.136543380359085
phoH_locusTag_b1020	1.96911673042308	0	6.15054190643275	1.8194572656444	0	1.3538949263774
phoP_locusTag_b1130	32.0911817744211	32.9539592052219	21.6574382509468	26.3736115514928	0.989494778225469	21.8859532518418
phoQ_locusTag_b1129	22.9662895868647	28.2300796000613	27.6505201789042	39.4654651049526	12.2884279644921	10.609448691556
phoR_locusTag_b0400	4.31503974876663	3.811279875036	6.0547676830604	9.66381223269515	15.9052123611057	4.61718912103126
phoU_locusTag_b3724	6.06601868814218	12.5866730418544	8.56058698482284	11.8479272256888	6.41127195147742	6.1568651507369
php_locusTag_b3379	0.755500133487127	0	0.356069299292604	0.268836813994739	0	0
phr_locusTag_b0708	4.85236710860248	8.6442728328512	26.4050496322894	31.8074304896144	0	2.54034196016901
pinE_locusTag_b1158	1.25952511585621	0	0	0	0	0.77940437653618
pinH_locusTag_b2648	1.74759109825049	0	0	0	16.6235122741879	0.901186310369958
pinQ_locusTag_b1545	4.61293081771702	5.85041134117201	8.77598502128864	10.9557142645308	10.1259973243784	11.2228955064685
pinR_locusTag_b1374	7.56993775215101	7.10407091428029	8.92729510786258	6.23755994622921	10.1259973243784	4.63554379615004
pitA_locusTag_b3493	77.9425629819717	76.0670482579184	47.3650503305008	60.2741815101509	9.30916687354521	15.4283096335337
pitB_locusTag_b2987	0.279614575720078	1.04276617380985	0.253368739968066	0	0	0.480632698863977
pka_locusTag_b2584	6.6856359940586	5.56867950174369	12.7280867780231	12.6279349722268	1.74918580863307	4.84967604828929
plaP_locusTag_b2014	3.70350431417322	6.11824001131606	2.94461787133384	3.12990145034935	4.4035794103809	5.30499667620284
pldA_locusTag_b3821	10.4051975734914	10.7872362807915	8.4541902078594	13.3635999166295	5.35009590433633	5.05493010874183
pldB_locusTag_b3825	13.4272395232149	9.09342318571638	23.1864958690804	25.363216063784	7.79988845709695	18.6051367302185
pliG_locusTag_b1178	1.73889661517461	0	0.889793643434823	1.05809355000616	0	5.55955733760571
plsB_locusTag_b4041	21.0085827570211	21.4978826218615	23.370573204684	23.7867345372672	16.4589230437504	16.6258464520398
plsC_locusTag_b3018	24.6746602219107	32.1263006051815	19.8417652653136	16.3942371903394	19.8220742564842	21.8824643385226
