	N18	N19	N20	N21	N3	N4
None_locusTag_PFL_5800	29.2393346709788	9.19761361294231	13.8006666318402	20.3331106226714	25.7544551327592	16.1081034015143
None_locusTag_PFL_5802	167.793335639205	227.943185926249	416.499957943923	123.429133830086	286.059534241327	127.841261555866
None_locusTag_PFL_5803	243.172667834513	290.892946783697	328.047846128682	284.6635487174	277.221868250468	198.177115060425
None_locusTag_PFL_5805	4.55330097166388	3.5660922955443	0.625630220643424	0	2.26705883369272	0
None_locusTag_PFL_5806	17.5476050735219	8.09274203537782	4.4895723474744	4.32331920216269	15.364784122037	4.2259819019298
None_locusTag_PFL_5807	5.18894697625513	4.50157607327091	0	0	9.30075418950859	4.8319869040109
None_locusTag_PFL_5808	0	3.02143828830955	0	3.53619315176894	6.8997442764561	0.341390379087726
None_locusTag_PFL_5809	7.0360059164784	3.26997765256227	10.4409811657048	4.84762902262365	9.68379435583975	12.6359657531212
None_locusTag_PFL_5810	5.59952870301707	9.26811141784479	6.56000619703784	3.15854145594896	9.57447177336245	16.466285469008
None_locusTag_PFL_5821	2.27259228532243	0	0	0	1.45479711253009	0
None_locusTag_PFL_5830	11.8226060316887	1.03950868534085	1.58053950478339	3.42452389434466	1.78978328975741	0
None_locusTag_PFL_5831	7.06905173682977	6.76392637721785	0	0	2.79500404153897	0
None_locusTag_PFL_5835	134.430790591981	86.056469022146	125.48354711191	115.027311522541	156.912857846303	191.812622993147
None_locusTag_PFL_5836	5.25380881345832	14.8763021796375	1.44376204763867	5.47429901379615	3.59677603422402	12.9104650091541
None_locusTag_PFL_5838	3.38729113771848	0	0.644425978345157	2.79253021427247	0	0
None_locusTag_PFL_5840	13.559745702417	9.02314645651194	9.90845831678925	6.60568060838056	33.83326381247	98.2892361477039
None_locusTag_PFL_5841	0	5.37433061808874	0	0	0	4.32660051864241
None_locusTag_PFL_5844	2.09347171110983	5.44845931626928	0	0	1.87618662098708	0
None_locusTag_PFL_5846	1.66538023901256	3.11939015301784	4.86774635513088	1.62259236889148	3.56171337961699	5.99178425940005
None_locusTag_PFL_5847	1.68640776728292	4.87670741271015	4.17086813762282	0	0	0
None_locusTag_PFL_5848	2.32226643363549	7.9146562927591	4.10249325012081	0	2.97319191303963	0
None_locusTag_PFL_5852	18.1654002019136	17.6252653734958	4.72917332139911	23.0548655879109	12.3170913011652	13.3545464827388
None_locusTag_PFL_5858	0.268631325761881	0.291307743679589	0	3.2389025770627	0.601874026644084	0.625378836027959
None_locusTag_PFL_5859	3.54247426366875	1.45712485067899	5.43807354764505	6.87316415414245	2.87373654975133	5.6875499775581
None_locusTag_PFL_5860	7.62549599119233	1.59023067805766	0	7.85820700393099	1.31423700503926	8.19336909810544
None_locusTag_PFL_5861	1.27237951303981	2.3653491043684	0	0	1.83265235058992	0
None_locusTag_PFL_5862	4.82178682919881	2.37673465962408	0	0	2.70082821342454	0.510236884268299
None_locusTag_PFL_5863	33.8701686313243	19.4041621263625	40.0403341211791	26.8254371723665	28.1592570921832	14.8774333623493
None_locusTag_PFL_5864	54.4769937681214	48.4949364366601	28.8236780225006	50.1065940344403	49.1870800524402	51.1079686264635
None_locusTag_PFL_5866	2.33502613931481	1.44693516640851	0	6.25634173005275	8.59489338048338	2.32970797157668
None_locusTag_PFL_5867	5.02118402890252	2.22751861144468	6.77374073478594	8.86707079785671	5.24150820571813	2.39101607609186
None_locusTag_PFL_5869	5.78196948782715	23.5126964541382	7.15005966449627	3.87297345193741	0.809663869175971	6.73026747344375
None_locusTag_PFL_5871	50.6272449444519	57.4067772250517	27.016834441626	18.5741910186341	60.245715718893	30.8101863922702
None_locusTag_PFL_5872	5.78196948782715	3.63003032976169	1.12895678913099	8.15362831986824	10.7386997385445	7.79294128504013
None_locusTag_PFL_5873	4.89058252512046	0	5.00504176514739	0	0	6.67418191116505
None_locusTag_PFL_5874	2.42097802174358	3.63509172174407	5.98762665155669	0.997944079640315	2.71212559858945	6.06962772144927
None_locusTag_PFL_5875	2.70493127029537	3.91102277652993	5.94658427542264	0	6.39714621388539	16.4425098918044
None_locusTag_PFL_5876	2.87576903473508	1.73251447556808	4.74161851435016	11.1297026566201	6.80117650107815	3.71935834058734
None_locusTag_PFL_5878	4.1664191897578	8.22944375894839	9.93647997492496	6.77770354089047	10.668512158554	2.77128660671213
None_locusTag_PFL_5879	12.721866552129	14.843559034708	22.3036343911077	40.9898251279318	30.1272274716194	19.1196723184569
None_locusTag_PFL_5880	6.57376785717927	3.35467771065412	3.82550962941202	3.79896758979848	4.33195955482685	2.40060495868057
None_locusTag_PFL_5884	0.65989869154549	2.28993217640303	0.326415767292221	0	2.6613299352045	1.22900536471582
None_locusTag_PFL_5885	2.77157450449106	1.00184532717633	0	0	2.51347827213758	0.614502682357908
None_locusTag_PFL_5886	2.30964542040921	10.0184532717633	10.6085124369972	22.1012071985559	11.0888747300187	3.07251341178954
None_locusTag_PFL_5887	0	0.870840609412528	0	5.59429498613182	1.79925304261327	4.86074873082049
None_locusTag_PFL_5888	0.177516607082412	0	0	0	1.19318885983827	1.65304815137215
None_locusTag_PFL_5889	0.63350274388367	2.74791861168364	1.56679568300266	4.24343178212273	2.1290639481636	0.737403218829489
None_locusTag_PFL_5890	6.25708954323356	6.78527953384045	0	2.71863317517612	12.5035556844334	9.84231315754309
None_locusTag_PFL_5891	8.22123786550423	17.3732701577799	9.90581182685421	18.0738761090413	20.5452206803403	24.0466848269917
None_locusTag_PFL_5894	157.66191799843	97.4097424528585	124.870684854953	141.916812917421	172.805402935557	168.016320140614
None_locusTag_PFL_5897	5.34998326172512	4.79262625042205	15.5328882366643	19.9435874306662	20.3253550606933	16.2454732117608
None_locusTag_PFL_5898	5.60781378036247	10.5759919793714	7.83922204179712	27.4374504787855	18.8466336776864	5.67612919447063
None_locusTag_PFL_5901	0.277217715169795	7.21485480236571	0	13.3697165738113	6.8322321015397	7.09904925281053
None_locusTag_PFL_5902	8.9509335340401	7.59640962364466	5.77504819055468	16.6835779468073	10.4633484631972	19.931945979045
None_locusTag_PFL_5903	21.4443450694114	8.17052172726141	21.8597289504051	45.8101585389065	13.1478591070962	12.1433942957601
None_locusTag_PFL_5904	106.137551787037	73.2017654642122	60.9005081913039	83.0387175079728	43.7558208460972	25.6973848986034
None_locusTag_PFL_5907	16.4843567186065	8.93793891700355	0	12.3883852800382	5.404908477678	22.4639391166599
None_locusTag_PFL_5908	14.2963858465145	11.892873561319	12.1089720124534	9.44505783762802	11.6278178889401	7.75066286457877
None_locusTag_PFL_5909	43.4819732429163	73.249463367937	22.9961378398664	18.3181176780824	45.034817372004	19.0994076949079
None_locusTag_PFL_5910	54.4437707579595	61.5880952282589	46.1755466074888	37.0805974366137	84.8318789381791	72.3395200694019
None_locusTag_PFL_5912	72.7696502320711	99.6551819576763	161.464018587974	178.262887650818	96.4276394330944	103.581582279645
None_locusTag_PFL_5913	16.22041058608	10.8050711949551	24.0700481835332	14.9006001509653	15.8348002506018	16.7229165084423
None_locusTag_PFL_5914	17.8779915451833	32.3119264155029	33.162239916314	17.9629934335257	30.0420066305293	20.8101521878261
None_locusTag_PFL_5915	7.76866516492415	14.9768075992236	2.13485193774059	3.85461812752065	12.893225594461	2.67934818847998
None_locusTag_PFL_5916	0.241875217618267	7.86879084520961	1.79463648949508	14.2574799585266	6.23215376592819	9.00944171743865
None_locusTag_PFL_5917	25.0213344129772	14.0925937852918	17.7495091351872	29.1029826164754	26.7266680393806	25.2868835423957
None_locusTag_PFL_5918	5.2657222121283	0	13.0233229603325	0	0.693997602150832	0
None_locusTag_PFL_5919	4.88995560773485	3.26322429103282	0.558183096484839	1.41097174085452	4.29814128320924	4.90383801039024
None_locusTag_PFL_5920	13.9089482725749	13.6562905721249	8.36756208414734	16.6190130166726	6.3168821991438	5.68843040325122
None_locusTag_PFL_5921	8.22714817309984	0	0	6.08093027967743	0.635623972063379	0
None_locusTag_PFL_5927	57.7752181899036	37.1862337766986	31.3502616058683	49.3357233569874	34.9774791484019	22.9864519862233
None_locusTag_PFL_5928	20.7729698486505	25.8691565402704	20.8819623314096	27.2903559792146	25.222906229164	22.1519399622619
None_locusTag_PFL_5929	19.3064613357906	29.2602444762609	32.7916529440691	31.161855360416	25.5369845634352	26.5342729125426
None_locusTag_PFL_5931	15.3914399042159	12.9816577605946	7.75429005867905	1.52736981203166	9.57912183250444	20.5699724188351
None_locusTag_PFL_5943	5.7249105784078	8.66257237784041	5.59774407944116	9.27475221385012	6.71168733659028	18.906738231319
None_locusTag_PFL_5944	6.96046008407217	2.93534299682235	21.0403029617661	0	17.7610341747901	15.3038566115887
None_locusTag_PFL_5945	18.3277523387728	10.5585316152545	9.91564878000898	18.4148926394005	7.05782467093016	20.0003231522149
None_locusTag_PFL_5946	2.66185104582936	2.77552909239406	3.7980924018825	9.32648581680713	2.98196608816243	3.81343991749933
None_locusTag_PFL_5947	4.41738153967391	1.35110270669302	11.4854503192748	10.0148156798232	2.91841528964174	8.43794728013843
None_locusTag_PFL_5948	9.88773283748942	0.643344137507366	4.89092029167497	10.0672078652966	3.10151371384671	0
None_locusTag_PFL_5949	13.3563495168807	13.6060136814613	0	6.50659539925486	8.61482356803233	0
None_locusTag_PFL_5950	7.44564938762647	19.2537929454641	5.66608501714799	38.3643596654178	8.34106552019019	0
None_locusTag_PFL_5960	8.3077772114569	15.7658817276695	5.9270231429377	4.28065486793083	8.59095979083556	9.67033168552707
None_locusTag_PFL_5963	7.43396077006348	8.67221531555229	12.2572451391365	15.6930872338243	6.56143187488059	5.2443642650211
None_locusTag_PFL_5964	42.5338294359021	29.1726389538769	11.2388662391034	35.065484187601	30.9514619210742	22.4275080776733
None_locusTag_PFL_5965	122.019494018973	100.53704690735	71.3773197541955	100.563758941685	65.1639817467833	43.1665431055358
None_locusTag_PFL_5966	41.9728155412637	22.7579679259807	33.3669451009826	13.0533549676409	34.845533925277	30.53547279618
None_locusTag_PFL_5969	47.6546194883818	88.1346879990601	36.3269160373601	87.4542392372964	62.8925999024431	45.5921344975222
None_locusTag_PFL_5971	79.9457464331744	94.5163837661399	136.028115300293	106.295865433371	102.017647516172	76.9649399190845
None_locusTag_PFL_5972	64.3533203995162	79.0026600859045	32.0322672969433	57.4749260267512	57.1298826090565	24.4981736033353
None_locusTag_PFL_5973	0.754169933194845	0	2.79784943393332	0	0	6.14502682357908
None_locusTag_PFL_5974	6.94599634841281	2.17279043140551	7.59841324081782	1.78949268406349	6.21009515499985	4.97551126749637
None_locusTag_PFL_5975	16.9273744791079	20.1213209334073	12.0765082805165	17.8800543813304	28.2622615996545	13.6409710721809
None_locusTag_PFL_5976	64.2818960705489	30.4973504008087	64.0350931717387	57.4111358757781	57.0098618472728	48.8439264433013
None_locusTag_PFL_5977	10.0563702441656	10.7033256251353	0.460586665504361	2.99383223892095	9.59675211808574	12.1392554428985
None_locusTag_PFL_5978	45.3231801787741	48.2389514349417	31.829297861306	26.2362717711889	37.9236109046293	24.098699662976
None_locusTag_PFL_5979	90.7840812926173	65.8355500715871	59.5026637094922	103.742929740441	75.5920236497541	106.767462953331
None_locusTag_PFL_5986	1.77689794016151	0.642298049478898	0	0	5.64000002528432	0
None_locusTag_PFL_5987	6.04159675851842	4.15467063558559	3.64444788724324	5.52744754791068	8.41893207657733	5.48876182300267
None_locusTag_PFL_5989	4.39353602528971	15.1595016612207	0	8.56130973586165	1.34233746731806	0.929839585146834
None_locusTag_PFL_5990	5.37092900291053	1.76809534157501	6.40455581322178	3.08369450201652	10.5294675688098	3.57246425130664
None_locusTag_PFL_5992	7.19765789335184	5.09037758285467	0	8.3847878856377	2.80460886642398	4.37120464770058
None_locusTag_PFL_5993	13.5336208890899	12.6090064501313	11.078663875758	1.02144354776371	14.6273340761021	4.88129289282734
None_locusTag_PFL_5994	2.74177262809868	1.27423645299846	0	6.29670522508534	11.4084250985827	0
None_locusTag_PFL_5996	25.7063238039883	23.7245225483197	1.35271399058038	4.39634824273977	18.381558111022	12.0962915401084
None_locusTag_PFL_6005	28.9500000050234	42.0616014346251	85.5027968212679	38.4069867317127	21.4111112070979	13.740962758281
None_locusTag_PFL_6006	17.2546142084105	11.781098433863	7.90269752391693	18.8348814188956	15.7500929498652	8.92646001740961
None_locusTag_PFL_6007	62.9318020473869	38.5378829687339	5.49333852272274	43.6417984096362	81.2823533055682	120.65235592637
None_locusTag_PFL_6014	6.27176442377945	2.17638182054833	7.44551667542587	0	10.3984929975162	9.92853507446041
None_locusTag_PFL_6016	29.4511381996983	37.2601198277493	33.2249581005529	44.3002239949267	9.84000004411307	9.02142235802035
None_locusTag_PFL_6017	1034.89223318928	689.444510471898	585.311828646403	706.387324595029	250.635948836028	285.28856012431
None_locusTag_PFL_6018	33.3481197924678	31.5268831328727	16.9184510371179	19.4739651034036	32.0900581388899	24.8830311518167
None_locusTag_PFL_6021	11.1651824592524	1.51346092118591	0	26.1759585027494	7.81744425411282	19.4945678541129
None_locusTag_PFL_6022	57.0534097654269	100.471923804028	30.7538710870502	50.6286288596638	73.7476969996426	68.6811632530947
None_locusTag_PFL_6023	127.278154219687	113.23714612313	83.731404588701	176.826298497397	174.910256839492	116.061483089104
None_locusTag_PFL_6024	9.12233009867029	4.77563575648818	4.66791459961933	9.27105562069992	11.6289546391492	18.3077224018548
None_locusTag_PFL_6025	17.4228873471951	10.3233258987992	4.88657923816165	9.62514112315807	10.8657849425509	8.36305425694194
None_locusTag_PFL_6026	51.8766178814956	44.6377258999306	46.9513205832712	21.6550775671795	36.8484794950055	23.1912931824857
None_locusTag_PFL_6027	22.7549891755382	16.7835696692362	28.0251959232077	22.215234671204	12.5909489094315	6.43409485321633
None_locusTag_PFL_6028	10.0854874942392	6.21899332923787	13.2054847875224	34.4404479602252	12.6275915492331	6.44527243385167
None_locusTag_PFL_6029	5.1778831234273	2.66711183658882	2.24106347693167	0.346833443457082	3.48034618392059	4.52032890007416
None_locusTag_PFL_6030	14.5792671494136	10.146697681284	4.57450053803794	20.4059891553692	16.0888046262064	16.4638263463275
None_locusTag_PFL_6033	19.1370620548192	11.1429735369612	21.4501789934888	22.2274998111191	6.97014983029749	11.8511231597596
None_locusTag_PFL_6034	256.382510346925	217.3994063515	174.996424306592	246.92295489978	94.43360177756	62.0249829746867
None_locusTag_PFL_6037	106.500937981291	227.076854907932	155.241125935927	151.636757186024	170.605783416876	14.3731135873544
None_locusTag_PFL_6040	7.71745927400657	7.8109974661205	0	9.64961182092881	0.576370889921877	7.18655679367722
None_locusTag_PFL_6041	0	1.22200556977424	3.83216654872074	0	0	3.60717351824943
None_locusTag_PFL_6042	0.740374141733964	7.22585305663761	0	0	14.929411831635	63.7733881325097
None_locusTag_PFL_6043	3.83435871298011	6.09845095399965	1.58053950478339	7.19150017812379	1.71819195816711	8.62891135016262
None_locusTag_PFL_6044	4.52718261044975	7.80459675800841	4.30644128932376	6.53147721722524	4.94158139657686	8.10720556074486
None_locusTag_PFL_6045	4.2910689785314	4.65329804170904	4.32372717931581	1.70329722493583	8.01185713477793	0
None_locusTag_PFL_6046	54.9809568465973	82.0961377398707	93.7691559614963	103.870348241117	85.492700595882	65.5592921961358
None_locusTag_PFL_6047	0	0	0	0	0	15.1848183491747
None_locusTag_PFL_6050	10.693358342544	11.3466573040046	1.13750949207895	4.31308407147576	13.1386364225373	18.4699953958712
None_locusTag_PFL_6057	9.57360717119072	7.08998231540169	0.577504819055468	14.3895859791213	2.35425340421936	4.34878821360981
None_locusTag_PFL_6058	160.907980136848	115.078400531636	159.917188105929	171.922236159173	98.4235298530009	67.7951333300553
None_locusTag_PFL_6060	7.58883495277313	3.20033923959104	4.69222665482568	11.2961725681508	2.8338235421159	6.87048137914049
None_locusTag_PFL_6064	0	5.18390158043993	0	0	4.28420566997049	20.0318197241082
None_locusTag_PFL_6065	11.5522345839785	3.99811032823403	4.86319847625657	0.658562287373973	3.85491785486211	2.2888359018999
None_locusTag_PFL_6066	33.3271912611296	15.8834019403479	24.6752059050973	22.1815752247325	16.1706294431229	18.284677716314
None_locusTag_PFL_6072	9.10010187056307	7.61267602540836	0	3.48318811523279	5.82541884460656	8.47408409932532
None_locusTag_PFL_6073	4.84195604348715	13.3286696463949	0	0	4.58975101299753	3.46835869797101
None_locusTag_PFL_6095	0	0	0	0	4.310604824627	0
None_locusTag_PFL_6096	3.75614157716276	6.28691870219594	4.54391821314659	7.11043545648227	7.95833699520914	8.26913158976579
None_locusTag_PFL_6097	5.51915269292591	11.6550973810944	4.31056228577287	8.56130973586165	9.11162402058317	2.70498788406352
None_locusTag_PFL_6098	7.43396077006348	0	0	4.9795372953481	0	4.32660051864241
None_locusTag_PFL_6099	22.1908001377642	9.98884207982701	46.5986647099929	19.0710554805746	24.8594727280788	12.6714691051734
None_locusTag_PFL_6100	9.79891671094917	6.93005790227232	9.48323702870032	0	3.81820435148247	0
None_locusTag_PFL_6107	168.377275514654	236.082167834832	254.553296024293	129.62358021953	73.3251841522488	152.377462015937
None_locusTag_PFL_6110	0.407454225652249	4.86034262273462	2.35136190308938	8.0058780080317	2.28227399365039	3.79424475012936
None_locusTag_PFL_6111	15.0253855921127	14.9726334610967	9.54138396700338	5.98432687222436	10.9182766572492	6.14502682357908
None_locusTag_PFL_6112	7.51656033417529	24.4532043123038	18.5901551276903	18.5902725692996	13.6023530021563	1.34605349468875
None_locusTag_PFL_6113	19.5141470214166	32.3299576244401	61.6692646062803	66.8087920459204	17.0029412526954	0
None_locusTag_PFL_6114	24.0551749446394	56.7262286780342	30.2191200914559	49.1063803717348	53.6822421940445	73.334518224788
None_locusTag_PFL_6120	10.5157066320182	16.4208762303266	5.89508383423826	10.5187454491418	8.16769464332711	10.4451264252984
None_locusTag_PFL_6121	8.54446602090012	0	0	7.22955044361651	4.03032681545372	0
None_locusTag_PFL_6122	1.2142135924437	5.04739217215501	8.00806682423582	11.9287582319672	0	6.59566212397487
None_locusTag_PFL_6123	29.5074252912296	41.9287860791113	64.590203784863	13.6311356129641	28.8765035799966	11.0541823306841
None_locusTag_PFL_6124	330.947241355082	269.765180781137	494.400467045047	357.069259715206	286.976471874761	60.3261779631848
None_locusTag_PFL_6127	30.8529683325858	26.7659285536944	34.9532424910293	18.1331347192348	32.7794408412619	57.4610377076968
None_locusTag_PFL_6129	6.12208534005227	5.53239916567959	0	4.10079541969844	8.57291155598086	15.4400253802533
None_locusTag_PFL_6130	0.46880833685085	1.77933919112398	1.73920370217477	0	1.31296843650157	4.36557890169324
None_locusTag_PFL_6131	5.8151991975273	1.00897394745727	0	4.98589685766656	0.781744425411282	1.08303154745072
None_locusTag_PFL_6132	5.35682467254574	4.0663133867745	1.32486399665666	0	0	6.2353948651023
None_locusTag_PFL_6133	2.71029819741898	2.93908705676728	1.78751491612407	15.0077721262575	6.27489498611377	5.04770060508281
None_locusTag_PFL_6134	1.70415942799116	8.08506755265105	2.10738600637785	6.27829380629854	5.48866875525605	0.99182889082329
None_locusTag_PFL_6135	5.89684305381047	5.08663190398576	2.32021803682329	0	5.25477213107584	9.04797547754358
None_locusTag_PFL_6136	0.946140461644442	0	1.95001627213535	0	0	0
None_locusTag_PFL_6137	1.43788451736754	0	0	0	3.0426315925876	0
None_locusTag_PFL_6138	1.61178795457128	0	0	0	0	2.0845961200932
None_locusTag_PFL_6140	3.45360153539376	4.7306982087368	0	0	1.22176823372661	3.80844476790679
None_locusTag_PFL_6141	3.1267302809709	8.75923627561888	10.3108156535225	16.0570487320667	15.1785913328783	3.03295315326864
None_locusTag_PFL_6142	0	6.56366511287726	0	0.982869395657833	0	6.83193314524804
None_locusTag_PFL_6143	6.0900995232286	7.73928880151886	11.5319927817659	0	2.13203025112168	8.86116720641497
None_locusTag_PFL_6144	4.86038919828265	9.774710490978	3.27841163655943	6.62971874742125	2.27695865392718	4.73176010141679
None_locusTag_PFL_6147	6.01095837843416	8.47388268248151	4.8315997237809	6.03953780871429	9.59571932082809	13.2939441678419
None_locusTag_PFL_6148	3.99257854381875	7.76783085951028	1.16171182169765	12.2706586349584	9.47165779647248	9.5681752282034
None_locusTag_PFL_6149	0	6.64685842068908	9.38445330965136	1.56408543251319	5.8856335105484	18.3464502761664
None_locusTag_PFL_6150	0	2.65109597603706	0	0	0	7.58848950025873
None_locusTag_PFL_6151	4.87853675535416	3.23299576244401	0	1.45236504447653	0	10.0954012101656
None_locusTag_PFL_6152	11.3326601961412	8.99752517645024	3.50352923560317	23.8575164639345	9.06823533477087	40.9873289132724
None_locusTag_PFL_6153	0	4.32496314338893	0	0	0	2.57911709748757
None_locusTag_PFL_6154	2.8288130289907	0	0	0	1.70638836944613	3.54605490536284
None_locusTag_PFL_6155	6.0710679622185	0	0	0	1.51137255579514	0
None_locusTag_PFL_6156	1.42848657934553	6.66100859547822	1.76648532887555	3.44466815254669	17.9231004263707	24.9415794604092
None_locusTag_PFL_6159	11.7194666359281	5.6251894048508	2.3758109644687	26.2528770064872	17.4333954616244	25.0468181923097
None_locusTag_PFL_6160	89.0703396533096	100.917469486896	97.1566930881552	113.13370893168	152.967637567502	204.423141459824
None_locusTag_PFL_6161	28.9885548771899	19.9230093933913	24.6845515328211	32.7033067187679	25.8515923548834	19.0914079429938
None_locusTag_PFL_6163	18.1719041045996	10.3008003513368	12.2572451391365	38.7297345193741	13.8799520430166	56.7265401333116
None_locusTag_PFL_6164	2.7028727229055	12.8514601167139	5.65638281677616	8.35607285863209	1.86333602769264	28.0735129542962
None_locusTag_PFL_6165	47.3186179408207	59.5424460206266	45.2661865524359	64.5875278602504	52.5090832803828	16.6277196402728
None_locusTag_PFL_6166	81.6703190155585	91.3636205075086	109.549128431032	100.697309750373	62.1127853924995	39.420138058742
None_locusTag_PFL_6167	3.74757281618426	0	0.926859586138405	1.00410422828007	3.77843138948786	4.36221039945428
None_locusTag_PFL_6168	6.05817822132208	5.87068599364471	0.956377407353004	3.79896758979848	3.7543649475166	3.00075619835072
None_locusTag_PFL_6169	14.6039435517284	18.0991202945944	14.4475432396007	10.6207313218078	12.6207398989079	10.1994775113014
None_locusTag_PFL_6170	11.5860075614857	4.02049160742517	8.02334939451108	3.72515003774133	11.9409969102899	0
None_locusTag_PFL_6171	14.3738680725423	9.6394730634411	7.48417460208955	13.6820931292742	8.68686095153284	18.0522127558725
None_locusTag_PFL_6172	0	0	3.85003212703645	1.39029816223394	2.90648568422143	9.6639738080218
None_locusTag_PFL_6173	0	4.57418213896883	1.49033501691734	0	7.93189318984301	18.9382712528169
None_locusTag_PFL_6174	0	3.90136593016812	0	0	2.51895425965858	11.5162354545593
None_locusTag_PFL_6175	1.92732316260905	0	0	0	4.31820730227184	1.12171124557396
None_locusTag_PFL_6177	4.27826936934861	2.65109597603706	1.51158979484317	2.72927659364717	4.33632058793574	4.26852534389553
None_locusTag_PFL_6182	2.27259228532243	1.4082470603548	0	2.60959708526264	8.36508339704799	9.82547069652483
None_locusTag_PFL_6183	3.274283844792	5.32602202826323	3.37418545964993	1.82769533686934	5.04356909068717	6.03455443124507
None_locusTag_PFL_6185	74.5874063929702	27.4628294584335	19.7341646740097	39.0395723955291	37.6979497488332	18.5755382267048
None_locusTag_PFL_6186	46.2918932119161	46.4963572380584	50.3632327617956	38.9717953601202	38.1149266414588	14.428010896195
None_locusTag_PFL_6187	293.434951507228	291.937439206331	500.125006684046	299.451265533888	188.578075711712	144.190881931053
None_locusTag_PFL_6188	9.46440252665242	8.51105970507209	3.99642118129639	3.71098596915676	21.4637889577752	4.83658004745577
None_locusTag_PFL_6189	10.7643048975505	9.80529469151297	11.7139275354513	13.8438199984146	23.1529412802661	20.0476052400452
None_locusTag_PFL_6190	59.2651872502283	72.8893590078286	71.5005966449627	46.475681423249	139.262185498267	48.7944391824672
None_locusTag_PFL_6192	5.67550262756971	5.78159221591841	5.52964954223083	0	2.89001834323434	9.60922041534178
None_locusTag_PFL_6193	6.99834923598675	4.17401182010062	3.89441290083514	3.75019907738032	4.70398374714339	0.407307253436077
None_locusTag_PFL_6194	7.65888573695258	12.9645390910202	12.4741040915981	7.25735640686118	10.1494480093012	10.4370917126635
None_locusTag_PFL_6195	17.5126960448611	9.81202909720769	8.66257228583202	5.47429901379615	5.23167423159858	13.5899631675306
None_locusTag_PFL_6196	5.28369396029256	4.15685213762581	2.04984645671565	1.38792563977279	3.4818309732482	2.4118705962853
None_locusTag_PFL_6197	0	1.17301648234454	1.67206295049467	10.868477838399	0.908843184999308	0
None_locusTag_PFL_6198	0	2.59877171335212	0	0	4.92190404683287	0
None_locusTag_PFL_6199	0	4.43123894712605	8.66257228583202	3.12817086502637	0	4.07698895025919
None_locusTag_PFL_6201	10.7588546165898	5.41684905652299	33.2613535025618	0	6.88726734286395	18.7851136442322
None_locusTag_PFL_6202	0.578196948782715	2.19451833571957	0	0	2.91478992903349	0
None_locusTag_PFL_6203	6.01179672688304	2.47916297340705	1.46591181405991	2.49555611547432	0.663992127022972	0.78848321864613
None_locusTag_PFL_6204	13.0292326129804	4.20866530138	3.42811079804616	2.59966711157443	4.65834006923161	4.51757679724307
None_locusTag_PFL_6205	2.58913192506377	2.51724162038421	1.54567466276611	0	0.30005190445933	0
None_locusTag_PFL_6206	7.51656033417529	4.70253929082765	2.14501789934888	8.52054159426231	0	2.01908024203312
None_locusTag_PFL_6207	18.5560881237243	8.53018755080364	10.4756688107736	9.18705330459573	17.3983584911302	5.6346425359064
None_locusTag_PFL_6208	14.1847382294825	26.4572771315724	12.6295446410261	7.60116284959679	17.7974712177746	29.0596595582338
None_locusTag_PFL_6209	8.01559095256233	2.41450672634182	7.34235955767343	1.98856827605588	4.65606215232734	3.8012024116516
None_locusTag_PFL_6210	2.36535115411111	4.27503571893423	7.80006508854139	0	11.0408709433087	0
None_locusTag_PFL_6211	18.6468515982426	0.94050785816553	9.65258054706996	1.16189203558122	21.3751261462456	0
None_locusTag_PFL_6227	4.43143646877263	6.4874447150834	0	7.71767702466361	7.69476173479645	0
None_locusTag_PFL_6228	23.5882258404668	15.5153844117753	8.60739666617704	25.902051748626	20.2158112558586	10.8027223140626
None_locusTag_PFL_6232	23.1983897743309	36.3968894704709	41.5052243939052	34.3844472318346	40.9176472422588	28.7267514110404
None_locusTag_PFL_6233	0	9.01856850295714	22.6255312671046	0	6.52167609692426	6.7763651958646
None_locusTag_PFL_6234	0	6.62033464407021	0	0	12.5384818176301	33.1625469920524
None_locusTag_PFL_6235	21.6684419230307	27.3079934380538	21.7260655400289	21.4445668303416	5.9045583771418	0.454455359943147
None_locusTag_PFL_6236	3.22929146926516	0	0	0	3.61764707504157	0
None_locusTag_PFL_6237	0	0	0	2.68128931287975	0	0
None_locusTag_PFL_6238	5.62880473318272	4.35997020341636	0	0	1.3512271194195	13.1039644847183
None_locusTag_PFL_6239	7.01278477483986	7.6047665099193	0	6.44217366262857	1.12230635331323	0
None_locusTag_PFL_6240	1.6189514565916	6.1446513400148	1.00100835302948	0	0	4.71118723141062
None_locusTag_PFL_6242	0	5.3159139809356	0	0	2.11216661524166	9.65647072276712
None_locusTag_PFL_6243	0	5.98505000650792	0	0	4.80891267753001	0
None_locusTag_PFL_6244	7.73763563812162	7.74535883195142	0	0	7.33460210900585	12.4707897302046
None_locusTag_PFL_6245	29.7715832762638	7.59640962364467	24.5439548098574	32.8457940827769	22.234615484294	13.5899631675306
None_locusTag_PFL_6246	2.57248642466886	0.557928390437179	5.08987298150582	17.9207076674392	21.9020938170313	0
None_locusTag_PFL_6247	0	10.6349734731025	0	0	7.32434392423801	3.26159116020736
None_locusTag_PFL_6248	1.69820082859259	13.351265399133	0	0	3.32924723829001	9.88360957638593
None_locusTag_PFL_6249	11.3142630204981	20.6484225224523	8.87257403821583	2.21815752247325	9.89262036520459	14.1335616942319
None_locusTag_PFL_6250	4.39183639820062	3.92211787660519	0	0	0	5.41285341481221
