	N6	N7
AZC_1899	34.6049794679239	101.29638347012
AZC_1900	0	139.299209811513
AZC_1902	0	0
AZC_1903	0	0
AZC_1904	0	0
AZC_1906	0	14.0362562558166
AZC_1907	0	81.0631530645062
AZC_1908	0	252.356245903696
AZC_1909	0	132.30027390391
AZC_1910	0	96.458993810464
AZC_1911	79.9470770711523	76.8931638159551
AZC_1912	0	0
AZC_1913	0	0
AZC_1914	56.6756937346515	0
AZC_1915	13.8990391777836	9.87513195226622
AZC_1916	0	79.9456334570421
AZC_1917	28.3042446773645	10.1748988036235
AZC_1918	74.9104821536263	102.787243016197
AZC_1919	52.8130827603791	42.1624105111025
AZC_1920	0	0
AZC_1921	0	6.42544986434002
AZC_1923	0	0
AZC_1924	0	0
AZC_1925	0	19.1038916312932
AZC_1926	0	0
AZC_1927	0	0
AZC_1929	0	0
AZC_1930	0	0
AZC_1931	0	0
AZC_1932	24.3157008603505	71.1774026907859
AZC_1933	14.9900769508411	56.4161799736627
AZC_1934	0	31.2978650129697
AZC_1935	56.3856212864033	118.722413149592
AZC_1936	605.372759761576	788.852146920161
AZC_1937	61.2212569884966	37.335016639837
AZC_1938	0	21.7486508221846
AZC_1939	0	0
AZC_1940	0	0
AZC_1941	0	0
AZC_1942	0	0
AZC_1943	0	0
AZC_1944	0	0
AZC_1945	0	12.8391491137993
AZC_1946	0	0
AZC_1947	8.76496193803331	0
AZC_1948	0	0
AZC_1950	0	19.5265441010121
AZC_1951	0	0
AZC_1952	0	0
AZC_1953	0	0
AZC_1954	0	0
AZC_1955	0	0
AZC_1956	0	0
AZC_1957	5.32711467611919	0
AZC_1958	0	0
AZC_1959	1.3856373652038	0
AZC_1960	0	0
AZC_1961	0	0
AZC_1962	0	0
AZC_1963	0	23.2263103517301
AZC_1965	6.79087141144923	0
AZC_1966	7.69170129255985	3.00204011348893
AZC_1968	0	0
AZC_1969	0	0
AZC_1970	0	0
AZC_1971	0	8.42979745335001
AZC_1972	0	0
AZC_1973	0	0
AZC_1975	0	36.7749913902394
AZC_1976	0	32.7697943081341
AZC_1977	47.4606457533508	8.17222030894209
AZC_1978	25.6390043085328	0
AZC_1979	12.6686844818633	133.914534474261
AZC_1980	0	0
AZC_1981	69.4277248249481	232.263103517301
AZC_1982	28.569176229508	0
AZC_1983	0	0
AZC_1984	0	32.4826422374354
AZC_1985	0	0
AZC_1986	15.6742041462751	8.34215305638701
AZC_1987	11.6866159173778	0
AZC_1988	0	6.98259330194419
AZC_1989	0	0
AZC_1990	0	0
AZC_1991	26.556171942334	0
AZC_1992	12.3234887194147	0
AZC_1994	59.3041317049542	18.2732876473239
AZC_1995	0	0
AZC_1996	45.3784651507544	63.9565067656337
AZC_1998	382.958314009796	263.765455488614
AZC_1999	85.81571965176	22.630763932455
AZC_2000	31.2816446141858	45.2918233989561
AZC_2003	27.0282093228597	20.5119473889781
AZC_2004	38.3281386442813	59.2139691876736
AZC_2005	36.2397464745608	7.07211372889219
AZC_2007	38.3966429135293	25.6340422559309
AZC_2008	2.55520924295208	0
AZC_2009	33.8780551312748	41.3202150452128
AZC_2011	0	32.7373810595603
AZC_2012	0	0
AZC_2013	0	11.9012917120516
AZC_2014	0	0
AZC_2015	0	6.88670250753547
AZC_2016	17.3505896164649	31.9782533828169
AZC_2017	21.7438478847365	25.9310836726047
AZC_2018	51.3478696642279	6.01226017279118
AZC_2019	6.91547455661344	64.1031960013347
AZC_2020	0	8.86144370849142
AZC_2021	0	0
AZC_2023	0	12.287586622037
AZC_2026	0	0
AZC_2027	0	0
AZC_2028	0	0
AZC_2029	9.78943800871253	0
AZC_2030	0	0
AZC_2031	0	0
AZC_2032	0	0
AZC_2033	0	0
AZC_2034	0	12.057374226308
AZC_2035	0	0
AZC_2036	0	3.014343556577
AZC_2037	0	0
AZC_2038	0	0
AZC_2039	0	22.4923494741525
AZC_2040	0	0
AZC_2042	8.01900773054112	3.12978650129697
AZC_2044	0	0
AZC_2045	8.63114572523891	11.2290050046532
AZC_2046	0	0
AZC_2047	0	0
AZC_2048	0	0
AZC_2049	0	0
AZC_2050	0	0
AZC_2052	0	0
AZC_2053	0	0
AZC_2054	0	0
AZC_2055	16.8309635939268	11.7304597736011
AZC_2056	9.63305720985131	16.4488779381262
AZC_2057	0	0
AZC_2058	0	0
AZC_2059	0	0
AZC_2060	0	0
AZC_2061	0	20.8441246746296
AZC_2062	0	0
AZC_2065	445.767277447491	498.422472141823
AZC_2066	198.36492807128	116.131551758651
AZC_2069	16.0001899529193	0
AZC_2070	0	0
AZC_2071	0	0
AZC_2072	0	14.3093351712994
AZC_2073	0	0
AZC_2074	0	1.94576674022431
AZC_2075	0	15.1649449031915
AZC_2076	19.6377303541508	0
AZC_2077	4.11156396365926	0
AZC_2078	0	0
AZC_2079	0	0
AZC_2080	9.85342126367144	21.6323478766114
AZC_2081	17.0027081203955	22.1202955730763
AZC_2082	10.1179426398774	27.1493225028613
AZC_2083	0	0
AZC_2084	20.9385201853018	45.9687392377992
AZC_2085	114.499249620891	186.202488051845
AZC_2087	38.9889686209068	28.1800700308348
AZC_2088	123.537269093281	53.1194320081236
AZC_2089	9.78943800871253	12.7359277541955
AZC_2091	41.4168531137838	12.1236235352438
AZC_2092	0	0
AZC_2093	0	0
AZC_2094	0	14.2617695142203
AZC_2095	0	0
AZC_2096	4.41241010734165	7.17560807614427
AZC_2097	60.0968916480189	98.8484962197779
AZC_2098	21.3153058955772	7.56298023449653
AZC_2099	59.539041003809	25.2108733822804
AZC_2100	10.8199051675244	21.1148275924819
AZC_2101	0	5.53007389326908
AZC_2103	0	0
AZC_2105	22.6459531617856	4.73497743221966
AZC_2106	3.19401155369011	23.3739352056606
AZC_2107	0	0
AZC_2109	0	16.2242609074586
AZC_2110	0	0
AZC_2111	0	0
AZC_2112	0	0
AZC_2113	0	0
AZC_2114	0	0
AZC_2115	12.4799126932262	2.43542989339334
AZC_2116	0	18.033270734268
AZC_2117	0	14.8371723188286
AZC_2118	0	0
AZC_2119	26.6669832548655	12.1426858363998
AZC_2120	0	0
AZC_2121	0	0
AZC_2122	0	0
AZC_2123	0	0
AZC_2124	170.747269577378	44.6988845627219
AZC_2126	0	0
AZC_2127	0	0
AZC_2128	0	0
AZC_2129	0	0
AZC_2130	0	0
AZC_2131	0	0
AZC_2133	0	0
AZC_2134	0	21.8465295387561
AZC_2135	0	0
AZC_2136	14.4958985898243	26.3375269903571
AZC_2137	0	0
AZC_2138	0	0
AZC_2139	0	0
AZC_2140	0	0
AZC_2141	0	0
AZC_2142	0	0
AZC_2143	1.42762637627058	6.96496049057564
AZC_2144	0	0
AZC_2145	90.2420729113007	59.5651268996835
AZC_2146	22.0486062645957	10.756853057474
AZC_2147	0	25.4418179429329
AZC_2148	11.0850989216304	0
AZC_2149	17.5299238760666	2.44352102260727
AZC_2150	0	0
AZC_2151	18.9631880923488	0
AZC_2152	0	0
AZC_2153	0	0
AZC_2154	0	0
AZC_2155	0	0
AZC_2156	0	0
AZC_2157	0	0
AZC_2159	0	0
AZC_2160	0	8.38517718995686
AZC_2161	0	3.43691508319994
AZC_2162	14.6011956740119	16.0278412838816
AZC_2163	0	0
AZC_2164	0	0
AZC_2165	0	0
AZC_2166	0	0
AZC_2167	0	0
AZC_2168	0	0
AZC_2169	2.38540103376856	0
AZC_2170	8.28337062275676	0
AZC_2171	1444.43903207234	1385.12911733795
AZC_2173	41.5221501979714	28.0487222467928
AZC_2174	12.7760462147604	4.15536625878411
AZC_2175	14.303353447265	33.4952483250757
AZC_2176	44.2035426134149	22.7006119692836
AZC_2179	49.7002237365405	0
AZC_2180	149.700634969681	97.9520798711984
AZC_2184	19.3830872572508	18.9128527149803
AZC_2185	433.685513975018	90.6780609622341
AZC_2187	164.462558546371	74.8872551946693
AZC_2188	74.9104821536263	45.6832191183098
AZC_2189	526.88153854035	375.255014186116
AZC_2192	8.04754512459998	34.0266824251325
AZC_2193	160.64307289707	156.745864942004
AZC_2194	25.3567400409159	0
AZC_2195	0	0
AZC_2196	0	26.908530285541
AZC_2197	141.456120943376	17.0167055276172
AZC_2198	0	0
AZC_2200	4.76075827371073	16.2584172462111
AZC_2202	58.4047826960476	37.398296329057
AZC_2204	239.132340874895	101.448252111005
AZC_2207	33.7516444777999	0
AZC_2208	58.2132323567599	4.36930590775121
AZC_2209	12.975984340187	27.6244066781141
AZC_2210	56.3856212864033	14.4783430670234
AZC_2212	0	9.02453776447592
AZC_2213	31.3309886391313	12.5880166127959
AZC_2214	119.604535966226	43.4243440770354
AZC_2215	26.9209545239595	85.9675123408194
AZC_2216	18.0331752792073	0
AZC_2217	19.836492807128	67.7434051925462
AZC_2218	498.206901911129	494.135047766586
AZC_2219	0	54.9906413311991
AZC_2220	53.1637993621769	5.55793320759285
AZC_2221	4.46909126484703	15.9891266914084
AZC_2222	177.361582746086	216.323478766114
AZC_2223	35.7244894156808	22.6575776337968
AZC_2226	27.2453033736457	0
AZC_2227	111.672107654943	68.1018359078507
AZC_2228	603.029381336692	430.198012489593
AZC_2230	45.2919063235713	0
AZC_2231	36.870002934988	5.99592250927816
AZC_2233	0	0
AZC_2234	676.757426135156	2072.28418636969
AZC_2235	0	0
AZC_2237	63.9681396486743	0
AZC_2238	32.3712091208347	0
AZC_2239	51.2126863130949	98.3789578592391
AZC_2240	102.387892615715	0
AZC_2241	50.9315355858692	86.1396194726328
AZC_2243	77.1049018121343	24.7038110102371
AZC_2244	5.26203648635857	5.13437925169136
AZC_2245	8.79051576292554	19.2988293010003
AZC_2246	489.961372336062	464.284266301772
AZC_2247	197.869015751102	0
AZC_2248	59.4117617080485	57.9704297777173
AZC_2249	509.206990889361	215.172821964167
AZC_2250	819.553353830068	88.8523281911824
AZC_2251	43.7554300442191	25.2282262835415
AZC_2252	0	0
AZC_2253	4.47351173098436	0
AZC_2255	132.914084654525	42.6376711770891
AZC_2256	14.7801318955072	0
AZC_2257	0	17.7656963237871
AZC_2259	0	0
AZC_2260	23.5033723238132	9.82850549405062
AZC_2261	6.73023863098987	0
AZC_2262	0	0
AZC_2263	5.12780086170656	0
AZC_2264	14.2223910692616	13.8773552415998
AZC_2265	0	19.0113041112708
AZC_2266	40.0240739825238	74.8517523872129
AZC_2267	19.6811155788738	0
AZC_2268	25.2948565996935	0
AZC_2269	36.1817628802015	26.4779938009724
AZC_2270	2.64486570761707	7.74210345057671
AZC_2271	0	11.2005049919511
AZC_2272	0	0
AZC_2274	142.074985131681	288.808832907639
AZC_2275	23.3567718123367	107.735186044645
AZC_2276	0	91.9374784755985
AZC_2277	5.62527407963332	16.4664140553311
AZC_2278	0	0
AZC_2282	0	0
AZC_2283	0	0
AZC_2284	0	0
AZC_2285	0	8.96951009518034
AZC_2286	0	0
AZC_2287	28.6248124052227	93.1012440259225
AZC_2288	0	0
AZC_2289	0	12.5845978141504
AZC_2291	578.61093807834	290.056270120198
AZC_2294	169.312095529148	122.206125235257
AZC_2296	0	50.434273906614
AZC_2297	0	0
AZC_2298	74.3170012210712	37.9835591824069
AZC_2299	6.83190386710754	22.2205386043743
AZC_2300	50.8170826969122	14.4620752658245
AZC_2301	190.548317522747	90.2286034109963
AZC_2302	42.6169174089535	31.1872718503797
AZC_2303	0	0
AZC_2304	9.0094031076199	0
AZC_2305	519.65600096249	55.7196839246051
AZC_2306	7.77099718217387	0
AZC_2307	9.9444159191407	0
AZC_2310	678.408054003778	302.372151430857
AZC_2313	15.7695967922775	12.3096205490341
AZC_2314	0	0
AZC_2315	30.6180295166115	9.95841159503581
AZC_2316	64.1520618443289	86.0691287856667
AZC_2317	87.0800550666703	23.8971063185671
AZC_2318	14.5894205162103	0
AZC_2319	0	0
AZC_2320	27.9180269137357	0
AZC_2321	46.2682389772398	16.9296635556089
AZC_2322	59.1205275820286	118.256835058809
AZC_2323	16.3866679711058	0
AZC_2324	39.4136850546858	48.0718841702476
AZC_2325	73.4458861884433	7.543587977485
AZC_2326	51.9852914945424	29.5890735323765
AZC_2327	0	0
AZC_2328	38.5925666160465	16.0239613900825
AZC_2329	14.877369605346	0
AZC_2330	99.2792274151871	50.2292565330099
AZC_2331	35.8946060319459	0
AZC_2332	142.905400264685	35.2427000823128
AZC_2333	0	10.4080164311998
AZC_2334	148.094963959618	120.147874740738
AZC_2335	0	0
AZC_2337	0	0
AZC_2338	0	41.4620000968385
AZC_2339	0	0
AZC_2340	0	35.7038751361547
AZC_2341	0	0
AZC_2342	0	4.17897629434539
AZC_2343	0	8.29511083990362
AZC_2344	0	0
AZC_2346	0	0
AZC_2347	0	0
AZC_2348	0	0
AZC_2349	0	0
AZC_2350	0	7.93704850149052
AZC_2351	21.2334289203061	0
AZC_2352	33.5016322964829	0
AZC_2354	0	0
AZC_2355	10.7992367717889	0
AZC_2356	9.34446355377105	3.03925548679664
AZC_2357	50.5331883801697	61.6340637825241
AZC_2358	0	0
AZC_2359	0	0
AZC_2360	154.707319447732	160.589482053447
AZC_2361	51.2489559209653	4.16713783458803
AZC_2362	8.22312792731853	82.9108896798125
AZC_2363	38.3663902796548	33.0314293924306
AZC_2364	0	67.4770484224576
AZC_2366	204.818204844024	469.034086123201
AZC_2368	0	16.2841290288883
AZC_2369	0	35.0238013240375
AZC_2372	0	0
AZC_2373	0	0
AZC_2374	44.3403956865215	67.0602784174954
AZC_2375	70.1196955042665	38.4854561060645
AZC_2376	16.6088600791885	49.8643951054094
AZC_2377	273.302789787097	150.540900427881
AZC_2378	30.0589798979179	18.0490755289518
AZC_2379	30.9775367125013	0
AZC_2380	54.4906067472914	265.843311254743
AZC_2381	0	32.8882036823279
AZC_2382	0	0
AZC_2384	97.2628034414019	181.897806876453
AZC_2386	57.5926937231672	3.30561720361702
AZC_2387	49.7548994502221	46.120451248485
AZC_2388	72.1710695748701	46.9467975194545
AZC_2389	0	0
AZC_2390	14.6977913278442	7.17061113458707
AZC_2391	4.00950386527056	0
AZC_2394	8.56575825762346	62.6846444151808
AZC_2395	91.2478669127889	58.0657758793254
AZC_2396	23.6173386946485	1.92036508565219
AZC_2397	4755.93614286258	1340.96653688166
AZC_2399	26.2643458770336	10.2508686802061
AZC_23r01	0	0
AZC_23r02	0	0
AZC_23r03	0	0
AZC_2400	0	0
AZC_2401	0	0
AZC_2402	74.7232059482423	38.3739040593802
AZC_2403	80.1900773054112	117.366993798636
AZC_2404	0	0
AZC_2405	15.0757345334173	12.8712469865838
AZC_2406	114.745052069335	125.741188360069
AZC_2407	8.90299283469525	0
AZC_2408	0	28.0395828781884
AZC_2409	22.0262355196032	9.5519458156466
AZC_2410	28.6610922688542	16.7794637522005
AZC_2411	30.9245836582919	3.7717939887425
AZC_2412	30.7250024458233	27.9809717099648
AZC_2413	0	0
AZC_2414	16.521352913334	8.06027208553192
AZC_2415	16.7794990526049	3.77825254009309
AZC_2416	97.0443989426563	107.902669348607
AZC_2417	0	0
AZC_2418	1.60722116560952	0
AZC_2419	506.378199818771	259.455460728683
AZC_2420	33.8237633762568	77.0074606034927
AZC_2421	0	60.9836540642161
AZC_2422	0	0
AZC_2423	134.181930402144	288.808832907639
AZC_2424	500.887596875754	521.078868233034
AZC_2425	1.44127481199018	0
AZC_2427	37.2751678024054	0
AZC_2428	81.7359101209372	0
AZC_2429	18.7593981750668	4.99208027921802
AZC_2430	14.6082698967222	8.55232357912544
AZC_2431	4.13789602930026	5.3833473215355
AZC_2432	24.6565751714769	30.9322357487995
AZC_2433	0	0
AZC_2434	19.3989231128531	0
AZC_2436	1.67136746490214	6.52328006922207
AZC_2437	0	0
AZC_2438	0	28.8431305021485
AZC_2439	0	0
AZC_2440	3.60663505584146	0
AZC_2441	0	0
AZC_2442	0	0
AZC_2443	0	0
AZC_2445	0	0
AZC_2446	0	0
AZC_2447	0	0
AZC_2448	0	0
AZC_2449	0	0
AZC_2450	0	0
AZC_2451	40.5885160515081	2.82884549155688
AZC_2452	10.3258455708338	95.7157310156916
AZC_2453	0	0
AZC_2455	0	0
AZC_2456	0	0
AZC_2457	0	0
AZC_2458	0	0
AZC_2459	0	0
AZC_2460	0	0
AZC_2461	0	0
AZC_2462	0	0
AZC_2463	0	0
AZC_2464	0	0
AZC_2466	5.43074010569787	3.17939406832041
AZC_2467	0	0
AZC_2468	0	0
AZC_2469	42.7247537384296	17.866392578254
AZC_2470	0	0
AZC_2471	10.964170569758	32.0945379405726
AZC_2472	80.6805364938235	114.710982318178
AZC_2474	0	0
AZC_2475	4.02019587557795	0
AZC_2476	18.2859313747649	0
AZC_2477	2.55088570785403	0
AZC_2478	0	2.39576491141625
AZC_2480	27.1984901376085	45.4948347095745
AZC_2481	0	0
AZC_2482	0	0
AZC_2484	0	0
AZC_2485	0	0
AZC_2486	0	0
AZC_2487	0	0
AZC_2488	0	0
AZC_2489	0	0
AZC_2490	20.3726142343477	26.5044982992716
AZC_2491	0	18.7388491160456
AZC_2493	0	0
AZC_2494	11.6866159173778	0
AZC_2495	0	0
AZC_2496	0	0
AZC_2497	0	0
AZC_2499	0	0
AZC_2501	0	0
AZC_2502	8.92055297835343	0
AZC_2503	20.794116597817	5.07241260555026
AZC_2504	0	0
AZC_2505	0	0
AZC_2506	0	0
AZC_2507	90.0427830494207	107.940247766573
AZC_2508	0	0
AZC_2509	52.0517688493948	13.1675160988069
AZC_2511	7.65265712356208	0
AZC_2512	0	0
AZC_2513	28.0009928183828	25.1359525104162
AZC_2515	38.7883392798044	65.6020429602898
AZC_2516	10.2976328780173	0
AZC_2517	19.218358470362	0
AZC_2519	0	0
AZC_2520	0	0
AZC_2521	27.4659131175619	26.7995888673809
AZC_2526	0	0
AZC_2527	120.285115958117	164.313791318091
AZC_2528	0	0
AZC_2530	200.568982827628	79.571618797594
AZC_2531	226.136018001259	214.992257358323
AZC_2532	190.832082701485	325.854354090729
AZC_2536	90.0043852741331	10.9776093702207
AZC_2544	217.642646433137	129.48940630366
AZC_2546	0	0
AZC_2548	148.335540589849	345.596304631165
AZC_2549	17.8059856693905	40.5393605876655
AZC_2550	64.8418689609346	86.9946032887383
AZC_2556	261.363236885878	14.7839161367797
AZC_2557	180.821671426826	81.8402987586252
AZC_2558	86.4214081533476	0
AZC_2560	0	0
AZC_2561	16.2687782734719	0
AZC_2563	0	0
AZC_2564	21.9549532040058	34.5137459649496
AZC_2565	0	0
AZC_2567	311.086585610198	420.28561588845
AZC_2568	502.524484447243	284.709610763144
AZC_2571	0	91.9374784755985
AZC_2572	238.79503173161	44.916020018613
AZC_2573	5.39189360994896	0
AZC_2576	40.0950386527056	13.0407770887374
AZC_2578	13.6775817339471	17.7943506726965
AZC_2579	8.6642152490904	0
AZC_2580	0	8.02363448514314
AZC_2581	45.5585384251622	52.5357019860563
AZC_2582	28.8167963918439	0
AZC_2583	0	0
AZC_2584	0	0
AZC_2586	316.590425201763	62.517485363407
AZC_2587	82.2312792731853	51.8193060498828
AZC_2588	20.0803841121337	15.071717782885
AZC_2589	179.02434758433	22.9843696188996
AZC_2590	19.1259318707533	1.09776093702207
AZC_2591	132.742316646442	786.383463690654
AZC_2592	36.5271101029935	115.563115381956
AZC_2593	15.0007308790222	29.2736249872552
AZC_2594	24.9980292008195	9.38137535465291
AZC_2595	25.4085413484561	16.5280860180851
AZC_2599	30.8567665888658	38.7105172528836
AZC_2600	115.732911569668	179.788846796726
AZC_2601	2.860670689453	18.143259509416
AZC_2602	5.64634252187914	79.8857490874114
AZC_2603	0	0
AZC_2604	4.95912320178201	7.25822198491567
AZC_2605	0	0
AZC_2608	102.016248722373	99.5413300788435
AZC_2609	58.8060566906349	41.7304866839596
AZC_2610	0	0
AZC_2613	26.1428922544809	0
AZC_2614	41.2227116148129	5.74609240472491
AZC_2615	45.5116514216371	2.77547104831995
AZC_2616	0	0
AZC_2617	17.1315165152469	0
AZC_2618	0	21.8156728586166
AZC_2619	4.7407970230872	0
AZC_2620	0	0
AZC_2621	0	0
AZC_2623	0	0
AZC_2624	0	0
AZC_2625	0	0
AZC_2626	0	0
AZC_2627	0	0
AZC_2628	0	0
AZC_2629	0	0
AZC_2630	0	0
AZC_2631	0	0
AZC_2632	10.9927230972834	0
AZC_2633	0	0
AZC_2634	0	0
AZC_2635	19.4099581861093	12.105386069524
AZC_2636	1.44680753679629	0
AZC_2637	0	0
AZC_2638	0	0
AZC_2640	8.50775086535965	11.6218934416106
AZC_2641	21.3153058955772	20.7981956448655
AZC_2642	0	0
AZC_2643	0	0
AZC_2644	18.0702297489591	0
AZC_2645	0	61.070382814116
AZC_2646	0	17.3569280897885
AZC_2649	0	11.9270242346722
AZC_2650	0	0
AZC_2651	0	0
AZC_2652	0	0
AZC_2653	0	0
AZC_2654	0	0
AZC_2655	0	0
AZC_2656	0	0
AZC_2658	0	0
AZC_2659	0	0
AZC_2660	0	0
AZC_2661	0	0
AZC_2662	0	0
AZC_2663	0	0
AZC_2664	0	4.10893758550161
AZC_2665	5.66756937346515	0
AZC_2666	18.0484145822601	0
AZC_2667	3.53227144644267	2.06794703225339
AZC_2669	0	0
AZC_2672	0	0
AZC_2673	3.32797671819366	0
AZC_2674	10.1082511239388	18.3170455200426
AZC_2676	479.101733053516	211.92367919799
AZC_2677	132.106952096956	75.8247245159575
AZC_2678	20.7226591524636	0
AZC_2679	0	0
AZC_2680	0	0
AZC_2681	0	0
AZC_2682	0	0
AZC_2683	0	7.16395936173495
AZC_2684	0	0
AZC_2685	0	0
AZC_2686	0	0
AZC_2687	0	8.69385139249158
AZC_2688	0	0
AZC_2689	7.15620310130568	2.32753110064806
AZC_2692	0	4.36498414127471
AZC_2693	0	0
AZC_2694	0	0
AZC_2695	23.4095256730082	0
AZC_2696	0	0
AZC_2697	0	0
AZC_2698	47.2038654666687	44.6193633306231
AZC_2699	12509.8785852862	2528.54036847013
AZC_2700	0	0
AZC_2702	0	3.06458261585328
AZC_2703	0	0
AZC_2704	0	0
AZC_2705	34.2630330304939	48.6280877887463
AZC_2707	655.89234658374	915.394807332799
AZC_2708	0	0
AZC_2709	0	11.3810418228981
AZC_2710	0	2.947895101422
AZC_2711	43.6074965842649	63.8243652227295
AZC_2712	5.27123585084521	2.05734217567773
AZC_2713	0	0
AZC_2714	0	0
AZC_2715	0	0
AZC_2716	0	5.25357019860563
AZC_2717	0	0
AZC_2718	26.2948858140999	5.70154905275029
AZC_2719	7.66562772885625	38.6449062066922
AZC_2720	23.4431278629695	29.9126724226828
AZC_2722	0	0
AZC_2723	0	0
AZC_2724	0	14.5437819057444
AZC_2725	0	0
AZC_2727	0	0
AZC_2728	10.1863071171739	0
AZC_2730	4.62445844583353	6.01635850965062
AZC_2732	0	0
AZC_2733	0	0
AZC_2734	0	0
AZC_2735	0	2.64568283383017
AZC_2736	0	12.5085004728705
AZC_2737	5.71050550508231	4.17897629434538
AZC_2739	12.397808004455	14.5164439698313
AZC_2741	0	3.26888812357684
AZC_2742	0	0
AZC_2743	10.4692600926509	12.769094232722
AZC_2744	8.62456209005566	33.6613193503335
AZC_2745	0	16.4775928836103
AZC_2746	0	0
AZC_2747	12.125255656904	0
AZC_2748	0	7.95134948978149
AZC_2749	13.6226516868229	19.1997947017314
AZC_2750	3.17161315569789	51.5778280368014
AZC_2751	65.9140859644927	41.2275688231383
AZC_2752	0	0
AZC_2753	0	0
AZC_2754	14.3237382740307	0
AZC_2755	2474.69604605152	4429.65179311865
AZC_2756	0	53.5332153149054
AZC_2757	0	0
AZC_2758	0	4.16713783458803
AZC_2759	0	0
AZC_2760	0	0
AZC_2761	0	43.6067091583866
AZC_2762	269.602551874981	37.5802831725074
AZC_2763	93.514894662175	87.098663818988
AZC_2764	73.7400058699759	75.3773115452112
AZC_2765	14.5894205162103	0
AZC_2766	56.700771475242	35.7986641851888
AZC_2768	44.4493401476677	79.5134948978149
AZC_2769	0	0
AZC_2770	28.8071360511159	0
AZC_2771	0	9.19374784755985
AZC_2772	0	0
AZC_2774	24.4141449933883	92.3096949876454
AZC_2775	54.9820906512866	0
AZC_2776	68.2674771324557	19.4282973382397
AZC_2777	0	0
AZC_2779	0	0
AZC_2780	0	0
AZC_2781	0	34.0509179539254
AZC_2782	33.6743211227534	0
AZC_2784	279.008992898623	400.087840891766
AZC_2785	59.4383798808567	166.0806062785
AZC_2786	0	0
AZC_2787	0	38.9382261779005
AZC_2788	0	0
AZC_2789	17.3683577573932	33.8940012813266
AZC_2791	0	0
AZC_2792	30.4840220344835	0
AZC_2793	3.42630330304939	5.57196839246051
AZC_2794	96.9677099843588	64.2669752450785
AZC_2795	0	0
AZC_2796	0	0
AZC_2797	0	0
AZC_2798	15.0757345334173	0
AZC_2799	106.576529477886	126.679918927817
AZC_2800	0	0
AZC_2801	0	0
AZC_2802	0	0
AZC_2803	0	19.955421684626
AZC_2804	0	20.2769376086533
AZC_2805	325.961827749563	500.935017856234
AZC_2807	0	0
AZC_2808	37.4220360758585	250.382920103758
AZC_2809	66.7912289455197	269.993607675175
AZC_2810	0	17.4197327637976
AZC_2811	14.4649904904857	23.523448650473
AZC_2812	68.78662144525	86.6938960530358
AZC_2813	47.1116704169291	43.7797516550469
AZC_2814	25.6972747728704	14.6264170302088
AZC_2816	13.0337762536749	63.5878813664082
AZC_2818	84.1279828873733	32.8348137412852
AZC_2819	23.3473764898056	35.7986641851888
AZC_2820	34.3746390012772	5.98941227854062
AZC_2821	6.38802310738021	20.7768312939206
AZC_2822	0	0
AZC_2823	0	0
AZC_2824	343.478075452085	221.408195586596
AZC_2825	39.4423287211499	49.1758605799713
AZC_2826	50.9677857891332	20.9394968770046
AZC_2827	0	0
AZC_2828	5.09315355858693	4.96959343111343
AZC_2829	0	45.6517134499523
AZC_2830	37.0163124704443	82.0870343532129
AZC_2831	0	0
AZC_2832	16.6276483824456	10.8161739383057
AZC_2833	464.610233063116	250.182805877332
AZC_2834	13.1887314222359	20.7880166674301
AZC_2835	0	0
AZC_2836	0	0
AZC_2837	21.0736074123038	1.58172005979524
AZC_2838	0	0
AZC_2839	36.4735512905257	23.7258008969286
AZC_2841	54.069090098754	55.8607464155535
AZC_2845	0	0
AZC_2846	0	0
AZC_2847	45.8693748481257	56.6916702973264
AZC_2848	10.0504896889449	0
AZC_2849	68.8555183016656	14.1442274577844
AZC_2850	6.97950672843393	0
AZC_2852	201.009793778897	450.21504611081
AZC_2853	0	0
AZC_2857	7.27125459811124	9.45980485922557
AZC_2858	0	0
AZC_2860	0	0
AZC_2861	0	0
AZC_2862	0	0
AZC_2863	0	29.22515872072
AZC_2864	0	0
AZC_2866	0	0
AZC_2868	0	0
AZC_2869	0	0
AZC_2870	0	0
AZC_2871	0	12.6374540859929
AZC_2872	23.1341194886199	22.5728847408119
AZC_2873	0	6.37716613703573
AZC_2874	0	7.88035529790844
AZC_2875	0	0
AZC_2876	0	0
AZC_2877	0	0
AZC_2878	0	9.96162294995198
AZC_2879	0	0
AZC_2880	11.6685251806635	0
AZC_2881	22.2520066913909	0
AZC_2883	0	0
AZC_2885	101.34688723936	55.9064029308094
AZC_2886	95.1381305506917	42.8446501633857
AZC_2887	59.0524163751369	71.8552827164124
AZC_2888	945.659711641631	481.418069108588
AZC_2889	22.3580808758307	12.4660987763523
AZC_2890	4.09666699277644	13.9904858549824
AZC_2891	0	0
AZC_2892	0	0
AZC_2897	21.2334289203061	10.3591525042928
AZC_2898	0	15.1337413128557
AZC_2899	30.9123894218336	6.96056619373616
AZC_2900	24.3157008603505	21.0896007972699
AZC_2901	9.11838782263143	2.96572511211608
AZC_2903	22.1701978432607	0
AZC_2904	17.6668764063484	4.30956930354368
AZC_2905	43.7350660525758	35.14333648214
AZC_2907	0	0
AZC_2908	0	0
AZC_2909	0	0
AZC_2910	0	0
AZC_2911	0	0
AZC_2913	9.93692483370255	2.77024417252274
AZC_2914	6.21252796706757	0
AZC_2915	0	0
